m/z,intensity,ions_base_sc
158.09259,37264.4,
158.81264,14349.8,
161.09183,16095.5,
164.31935,19344.2,
166.12273,316065.7,
167.12589,31002.1,
171.07669,142223.5,
171.11296,121815.2,
173.12862,1473018.1,
173.40759,32945.0,
174.13206,131790.6,
175.11911,368971.7,
178.68568,14400.7,
181.09714,74205.8,
182.10045,17715.8,
183.11293,28486.4,
183.14943,119317.2,
183.54027,15978.4,
185.16489,27433.1,
187.10788,22948.9,
198.12396,131158.8,
199.10796,120794.5,
200.17599,20782.0,
201.12355,318931.7,
202.12689,37693.4,
209.87018,16789.5,
210.16022,52416.3,
211.14404,25752.1,Bb1+[sz]
212.13956,25364.7,
213.14763,27494.0,
213.64886,21911.5,
226.11882,1080290.9,
227.12216,86799.7,
227.14417,29638.0,
228.13416,42368.6,
228.17088,324279.2,Ab2+[N]
229.17369,19360.4,
245.12497,18065.3,
254.125,43976.9,
254.16818,40181.6,
258.14514,86432.8,
262.1514,378818.7,Ay2+[N]
262.68173,18935.9,
263.15451,38184.2,
268.16467,22899.1,
270.1463,23177.2,
271.14999,21876.2,
275.17163,30302.2,
276.16672,57429.1,
276.6792,43722.1,Ab5++[N]
277.18063,22383.4,
282.14511,19241.5,
294.18152,64795.3,
297.19229,105554.9,
299.24283,18919.5,
302.18423,44183.1,
302.67706,67625.8,
303.17706,32485.2,
311.18976,335887.5,
311.69135,149344.4,
312.19168,71039.7,
316.16193,39443.6,
320.19537,166281.7,Ab6++[N]
320.69708,30689.3,
321.69983,34766.7,
325.18738,999952.4,
326.19064,155090.7,
333.18832,970492.6,
334.1908,121991.6,
338.71161,22005.4,
339.203,28237.3,
342.21365,30984.1,
342.25021,76782.5,
343.21017,21168.9,
347.71698,43192.3,
350.21103,327652.6,
350.7124,119816.4,
351.21198,24450.8,
352.70895,34803.8,
353.1991,26601.9,
353.70319,33076.4,
361.21973,462985.9,Ay3+[N]
361.71359,217699.4,
362.21759,144301.1,
362.71664,26094.6,
379.16122,33680.1,
381.21262,21528.8,
383.26532,27541.2,
387.23727,25489.6,
394.2085,156094.8,
397.23001,21034.0,
398.20343,22633.2,
398.24304,22548.6,
400.24268,20152.0,
406.75375,93548.0,
407.25641,46856.6,
408.26071,99603.8,
409.26709,28392.7,
410.23825,19899.7,
411.25912,23848.4,
412.21933,237921.7,
412.24673,27170.8,
413.22153,49510.4,
