m/z,intensity,ions_base_sc
158.09264,28624.8,
159.63136,8461.6,
161.09267,8462.3,
166.12267,243796.0,
167.1259,25288.4,
172.49614,8200.0,
173.12843,62906.5,
173.40372,112210.3,
175.11903,251365.1,
179.97644,8012.8,
181.09721,22237.0,
184.86674,8532.6,
185.16487,129172.6,
186.16803,20423.9,
187.14401,58845.2,
188.10135,7876.5,
189.08733,16237.7,
197.12775,10195.9,
199.18021,24052.6,
201.1058,54166.5,
201.12357,54794.6,
204.13478,13221.3,
213.15982,99063.4,
214.16319,8801.8,
215.13905,79140.9,
227.17551,17439.5,
228.09865,9046.4,
229.10068,35305.8,
229.12939,34152.7,
230.09605,25583.4,
235.5367,11623.5,
239.13866,21117.0,
243.12721,10695.4,
246.15616,49912.9,
258.09085,79095.6,
258.16879,27555.5,
259.09427,9780.4,
261.13782,46294.1,
268.12946,16731.6,
269.70505,9205.0,
272.13547,56755.9,
289.16211,254484.9,Ay2+[N]
290.16534,23598.8,
294.1817,82081.0,
295.18417,14108.5,
295.28247,8648.5,
296.1969,22067.6,
299.66974,24183.5,
308.67426,68178.7,
309.17517,12417.4,
314.20752,35160.4,
315.66425,11440.0,
316.16229,47987.8,
317.67972,53650.0,
320.17105,15414.0,
322.17633,224182.8,
323.15997,41304.2,
323.17999,33571.7,
329.14584,20115.4,
333.18835,157984.6,By3+[N]
333.34235,9403.7,
334.19128,26222.7,
338.18304,21700.8,
340.18665,147376.6,Bb2+[sz]
341.12848,10976.3,
341.18976,29550.9,
353.18127,12773.1,
358.20874,100776.9,
358.70996,36110.1,
359.1387,57415.3,
367.21298,14343.2,
385.21991,42174.8,
389.13156,139259.2,
390.13443,21046.2,
391.12781,22356.4,
393.25024,27494.8,
402.24615,901481.8,
403.19489,25308.9,
403.24918,169880.5,
404.25198,32152.3,
420.2204,817536.8,By4+[N]
421.22287,137102.6,
439.22757,13578.3,
442.20465,10566.8,
446.27237,25207.2,
458.22931,11855.2,
459.23117,12213.2,
468.22464,11641.9,
470.17151,22375.7,
472.16837,20458.8,
472.28159,30591.2,
477.24167,49999.1,
485.24673,31540.8,
488.18149,66515.1,
489.18179,13079.3,
490.17889,56987.9,
491.17838,13364.5,
498.30408,16497.9,
503.25751,63317.8,
504.24457,35854.5,
506.15634,19999.2,
515.33057,840188.4,
516.33319,234126.7,
517.33588,41726.2,
518.79315,95545.9,
519.29456,49452.8,
519.7973,19075.8,
521.26813,2648123.8,By5+[N]
522.27094,613683.9,
523.27356,97080.0,
527.79858,510681.2,
528.30023,247620.7,
528.80127,73461.8,
529.30414,19550.7,
531.25244,34032.8,
531.71729,38902.9,
532.21844,33985.2,
536.80402,92051.4,By9++[sz];By0++[sz]
537.30524,69013.4,
537.62659,11189.2,
545.34271,27614.5,
549.34027,10713.7,
585.19952,22407.6,
586.81763,14804.1,
588.25885,15857.4,
588.76355,11303.1,
590.32593,14107.3,
591.22955,16688.3,
592.22833,12375.8,
595.82947,12552.5,
596.24707,16535.5,
601.20746,16757.5,
603.20844,129554.0,
604.21155,36278.1,
609.745,22883.1,
610.24329,34517.3,
611.38806,15909.3,
616.34174,144316.5,
617.34039,54617.6,
618.7547,13296.0,
619.22192,56535.0,
620.22748,37122.8,
621.22028,17070.7,
622.77081,43283.4,
623.27374,28534.1,
625.67163,13483.0,
628.29266,16809.2,
628.41455,512000.4,
629.41785,168124.9,
630.41919,22915.8,
630.98889,15278.1,
631.7771,28353.5,
632.77734,12315.4,
634.35229,1923464.5,By6+[N]
635.35498,570780.4,
636.35791,101320.1,
644.33783,13454.0,
663.59735,11043.2,
669.35468,28092.6,
669.6955,16866.3,
670.02924,15846.4,
678.02252,13896.9,
678.35352,25766.2,
679.31146,18349.2,
679.80914,16222.4,
685.67395,13804.3,
690.85779,13145.7,
691.35687,20304.5,
697.43597,23509.7,
698.42139,25105.8,
700.79767,15166.5,
701.29651,19821.5,
709.8017,22133.6,
710.30542,16061.8,
710.82361,12805.3,
715.44653,1183661.3,
716.02966,28691.3,
716.23816,27605.7,
716.44965,421446.3,
716.71313,10207.2,
717.45239,106988.1,
718.01019,18099.0,
721.69971,53438.7,Bb3+++[pepA]
722.03455,87804.7,
722.36792,47054.2,
722.69641,12480.7,
722.85999,12295.7,
731.36896,15676.3,
733.42108,1027641.1,By7+[N]
734.24982,173142.4,
734.42389,388413.5,
735.2533,62386.3,
735.42523,73548.9,
736.2489,30209.5,
736.42578,14359.3,
745.36432,16559.7,
748.87268,12782.1,
757.33295,11872.9,
773.48767,14046.6,
787.40717,23109.7,
788.39856,16784.3,
797.40094,80694.2,
797.90369,74020.3,
798.40875,34364.1,
828.38336,17814.2,
828.53107,405947.6,
829.53394,193162.4,
830.53772,39624.8,
838.43384,12151.2,
838.92188,14851.7,
839.43512,13862.4,
839.92352,11308.0,
846.45844,10319.8,
849.42969,14145.9,
849.93359,17525.0,
850.43616,15472.9,
851.48499,13554.6,
853.92065,21311.6,
854.41302,32118.3,
854.91357,29308.6,
855.41223,16017.2,
862.92181,272119.3,Ay14++[sc];Ay0++[sc]
863.42273,334006.9,
863.92365,163531.1,
864.42365,71222.9,
865.94312,18760.7,
866.44391,21265.3,
868.43939,19646.4,
869.31781,34345.9,
870.31885,17053.5,
879.35852,15098.7,
879.95514,30587.3,
880.46655,42351.9,
880.95996,14179.7,
889.46954,49742.0,
889.80585,21039.6,By8+++[pepA]
890.13806,29071.5,
894.93481,25789.3,
895.43512,16769.6,
897.3114,57850.3,
898.31506,28195.7,
899.31335,14751.5,
903.94269,109764.8,Ay14++[sz];Ay0++[sz]
904.44543,68034.6,
904.94739,41066.7,
905.44836,20477.1,
905.9469,16367.4,
909.46545,17389.8,
909.95819,16849.0,
910.935,17128.7,
916.46613,16110.1,
916.97504,16383.0,
917.46991,22088.8,
918.96777,17380.0,
943.98877,13915.3,
944.48645,22151.9,
945.47974,97144.7,
945.98016,148531.2,
946.48212,99022.3,
946.98181,34212.6,
947.47455,12905.4,
949.4726,20243.7,
951.35962,22784.4,
952.36108,15593.9,
957.04089,13494.4,
957.55652,14896.9,
957.98688,36419.3,
958.48633,54478.7,
958.98639,74571.6,
959.49036,15449.7,
959.99225,30778.1,
964.47571,14979.2,
966.99017,121853.5,
967.49127,131869.6,
967.99445,97301.5,
968.49518,59284.1,
968.9964,43405.6,
969.50024,16553.1,
969.99512,16060.0,
973.48077,34217.3,
973.98425,20370.9,
974.4801,21303.2,
975.94537,14983.5,
976.45923,11946.8,
979.35358,53107.4,
980.35626,34115.8,
981.98755,206967.1,
982.48865,276083.2,
982.98932,164754.0,
983.40515,9099.5,
983.48926,75195.2,
983.98651,28975.5,
985.51074,21565.6,
986.00372,20611.5,
991.59253,45719.5,
992.59381,17402.9,
994.02374,20056.4,
994.51813,13984.9,
995.01825,16618.7,
995.51221,16406.1,
1007.5191,30760.9,
1008.02203,47690.7,
1008.52124,36823.0,
1009.51349,21341.6,
1010.01038,23692.9,
