m/z,intensity,ions_base_sc
129.09731,11115.8,
129.1024,136189.7,
130.08641,90317.8,
130.10591,7862.6,
131.11818,7111.2,
132.12149,5523.9,
133.04321,45521.0,
135.03918,8238.4,
136.07587,182402.7,
137.07927,21722.9,
147.11301,188344.6,Ay1+[N];By1+[N]
148.11655,11286.1,
166.0611,30335.1,
166.12285,18808.7,
166.47844,6648.3,
169.13367,21412.9,
173.40683,52237.4,
179.08168,343788.9,
180.08522,43404.5,
181.08586,6870.4,
207.07668,249320.3,
208.07993,35764.6,
209.08246,7879.5,
209.13994,17610.7,
213.56125,7663.6,
216.13449,47033.2,
218.14998,9307.3,
220.10855,10639.8,
221.09561,19767.4,
223.15559,11175.5,
232.11165,89789.9,
233.11539,8086.5,
234.1451,180205.9,Ay2+[N];By2+[N]
235.14879,12952.1,
237.13493,42929.9,
240.13443,16291.2,
249.1601,158626.3,
250.16327,31139.2,
251.15012,19555.2,
257.09515,7737.9,
258.14554,24185.9,
260.10669,87416.1,
266.14978,13166.4,
267.10892,9565.6,
268.12912,10115.3,
273.15518,8371.6,
274.1225,25715.5,
275.13934,26353.0,
276.0654,15899.8,
276.11871,8740.1,
276.15567,17277.8,
277.15494,38201.3,
278.06042,11546.0,
284.16107,12789.1,
285.15594,11325.7,
286.14023,9913.4,
292.16556,8039.3,
298.14026,8506.4,
303.1666,33225.5,
320.16086,60007.2,
321.17725,337698.6,By3+[N]
322.17999,63934.8,
323.18011,16479.2,
331.23538,8975.1,
337.18658,7805.2,
343.15927,24919.9,
352.14429,9091.6,
363.18771,107856.7,
373.1915,22364.3,
380.19427,9298.5,
390.10721,12476.0,
394.71793,14470.0,
409.12805,8111.1,
413.20227,8667.3,
434.26077,43622.1,
435.26721,8714.1,
436.2659,9959.1,
437.18436,18172.5,
441.17407,9735.5,
449.16525,8623.1,
456.24384,8703.7,
466.16376,14642.0,
466.73535,10888.1,
469.00217,8266.8,
475.74048,10868.6,
482.25552,22470.0,
508.18674,10240.1,
510.24982,49571.8,
515.26239,10775.9,
517.29742,12457.7,
529.18756,8412.6,
529.68213,9857.6,
535.30951,109562.4,
536.31305,38851.3,
537.31476,15359.0,
538.19312,11712.0,
545.21362,13093.8,
546.22601,8743.9,
557.19427,9125.8,
557.29071,24942.3,
559.30914,113580.7,
560.31158,16688.8,
568.80151,97381.5,
569.30255,56574.9,
585.25244,17234.6,
585.75305,35046.5,
586.25281,53205.1,
586.73315,12148.3,
595.24225,166426.2,
595.74414,74183.6,
600.17261,11333.8,
603.2453,11356.1,
606.28174,8810.5,
611.29761,11270.4,
616.74432,10356.2,
617.2002,45990.4,
618.20148,11006.6,
625.34308,63623.2,
625.84479,52948.6,
629.75592,10431.6,
639.29193,33346.2,
640.30029,10224.3,
642.29706,15776.5,
642.78516,25257.0,
643.27612,22083.7,
650.33759,32722.5,
651.34009,26318.5,
651.784,232777.9,
652.2851,118287.9,
652.34253,18820.2,
652.78809,11664.0,
655.17572,10574.0,
659.7868,9465.9,
660.35565,34591.1,
672.31989,20597.9,
679.84473,9194.1,
688.315,13347.5,
699.20648,8789.9,
709.3175,13173.2,
711.30286,11205.7,
715.7915,10133.2,
718.2193,9180.5,
724.30603,48219.6,
724.80652,48836.6,
725.30841,11602.2,
726.37073,15913.9,
728.79138,9448.0,
729.82697,25654.4,
730.07837,35381.7,
730.33105,19045.0,
730.57581,11156.5,
733.3158,454587.8,
733.81714,309359.1,
734.31946,18853.6,
736.80829,11705.4,
737.30151,22422.4,
737.79858,26555.2,
738.29327,10226.7,
745.81293,62534.0,
745.88757,41596.7,
746.30664,348720.4,
746.38373,68029.5,
746.80695,224223.7,
746.88232,31188.4,
747.30469,27156.4,
754.81879,829209.9,
754.89362,393962.9,Ay8++[pepB];Ay0++[pepB];By5++[pepA];By0++[pepA]
755.32025,562329.4,
755.39484,288934.6,
755.4787,13265.6,
755.82086,66178.1,
756.22736,11392.9,
