m/z,intensity,ions_base_sc
157.10893,3986.9,
158.09239,4785.4,
165.10199,3989.4,
166.12239,16891.8,
173.12827,64794.2,
173.4095,8663.6,
174.13152,5008.6,
175.11862,56805.0,
179.04855,4229.5,
181.06053,15377.3,
185.16487,12145.0,
198.08693,12711.6,
201.12309,16294.0,
208.07109,4156.5,
209.05591,4863.4,
213.15927,4911.1,
217.99297,2886.9,
218.22694,3217.4,
225.09808,12924.2,
226.0818,38418.3,
238.71033,3127.7,
240.13397,6815.3,
243.1086,29555.9,Ab2+[N]
244.09134,3997.9,
244.1653,10555.9,
257.16132,4094.8,
268.16452,4410.1,
274.18704,20839.6,
276.06418,8460.9,
276.13483,5844.7,
278.07761,4187.1,
295.10379,6573.7,
304.18317,3380.5,
321.6998,5692.9,
326.19507,3191.4,
331.23465,3368.6,
333.18787,70570.3,
334.19098,7386.1,
346.13922,3981.6,
347.09897,6600.4,
350.21085,27727.9,
350.71194,9298.5,
358.11853,4277.8,
359.91534,3495.7,
386.11267,30948.5,
387.27115,45349.7,Ay3+[N]
388.27448,7014.9,
393.10217,4106.9,
398.24435,14655.9,
398.74506,4271.6,
403.13818,11244.7,Ab3+[N]
404.12204,12033.8,
406.7522,7074.0,
407.25217,8389.6,
410.13062,8710.3,
410.23694,3173.7,
412.18329,4950.7,
415.22958,4235.8,
423.74438,4629.2,
432.2562,58997.0,By4+[N]
432.7532,3502.6,
433.25729,11101.3,
437.67157,4078.4,
441.2644,11541.1,
441.76172,9711.7,
450.26862,910046.8,By8++[sz];By0++[sz]
450.77011,413241.0,
451.27142,101473.2,
451.77225,13363.9,
468.28107,10049.9,
474.73831,4249.7,
484.11203,5978.0,
500.15579,19441.1,
500.35519,64474.0,Ay4+[N]
501.13974,24184.0,
501.35922,15248.2,
502.14212,5307.6,
509.29248,9768.6,Ay9++[N]
509.7955,4622.3,
518.16595,19649.8,
520.20294,3755.1,
551.19073,5502.2,
564.24908,8198.2,
567.34802,5226.1,
571.39215,56142.0,Ay5+[N]
572.39453,18505.9,
573.25525,14071.5,
