m/z,intensity,ions_base_sc
160.05344,2394.4,
166.12244,3462.3,
169.13329,11407.0,
169.14148,2620.8,
171.1124,33723.7,
173.12878,4683.1,
173.4015,35550.0,
175.08139,2897.7,
175.11879,13789.2,
175.68402,2990.3,
178.06406,20035.4,
197.12804,4806.0,
199.10744,25133.1,Bb2+[N]
200.11131,3201.8,
202.18993,2165.5,
213.03313,2938.6,
219.19347,3545.9,
230.05873,3355.5,
230.14946,5106.7,
248.15994,23174.3,
263.0737,2648.7,
266.17282,3476.3,
280.16525,7278.9,
289.16165,15020.8,
293.0733,5965.3,
295.91519,2677.4,
298.17612,16817.6,Bb3+[N]
299.17734,2969.9,
321.06827,19844.9,
322.17438,3673.2,
331.10629,6090.8,
331.23389,3444.3,
343.69781,2831.5,
346.18738,5888.4,
347.19028,4465.8,
347.22879,12608.4,
348.20233,5403.1,
367.19833,3605.5,
383.21454,4911.9,
385.20798,6780.1,Bb4+[N]
386.21448,4879.2,
387.22668,4654.8,
388.22949,20648.8,Ay3+[N]
389.23318,5343.3,
412.23032,5479.5,
422.11563,6320.5,
436.75827,17256.1,By7++[sz]
437.25836,2971.6,
450.26852,11080.3,
462.75314,3831.8,
476.27866,4616.2,
485.28409,63783.6,By8++[sz]
485.78516,23711.8,
486.28741,5542.2,
496.24042,3107.3,
501.31418,15794.6,
513.79523,26784.1,
514.25232,3308.4,
514.29712,10052.2,
517.29706,4928.0,
526.28888,3584.2,
526.80322,16537.5,
527.30286,8425.9,
535.80798,194919.3,By9++[sz];By0++[sz]
536.30939,73597.1,
536.80994,19133.5,
557.36664,5426.5,
570.25543,4803.1,
580.81628,3757.7,
588.34631,47715.0,Ay5+[N]
589.34869,8292.8,
611.24902,3064.0,
625.35425,4053.9,
631.34216,4971.6,
635.33807,2480.5,
655.32892,7034.3,
671.34039,3461.8,
677.8573,3133.0,
678.75677,3394.6,
683.82373,4680.0,
686.40857,9332.5,
687.62939,3364.3,
688.35297,3255.9,
697.01672,3838.5,
697.34863,11745.5,
698.88434,5286.4,
699.37927,9090.3,
703.02197,30238.2,By8+++[pepA]
703.35663,24982.6,
703.68878,16498.5,
704.03296,5049.2,
712.3739,9288.0,
717.03198,2980.8,
717.38196,3873.5,
720.38904,4597.0,
722.03021,4761.9,
722.36017,3847.6,
724.39056,5215.7,
725.3656,8283.6,
727.39459,8324.8,
727.85394,5876.7,
728.41113,3626.2,
730.70111,16172.4,
731.03326,19126.9,
731.36652,8933.3,
735.90143,9476.3,
736.32642,4445.2,
736.40759,63697.4,
736.70441,47948.6,Ay9+++[pepB];Ay0+++[pepB];By9+++[pepA];By0+++[pepA]
736.85248,13425.4,
736.90668,28814.7,
737.03925,51547.6,
737.37018,67980.4,
751.35938,3740.1,
755.43646,3798.9,
773.4408,41217.9,By6+[sz]
774.44263,10075.8,
800.42633,5208.1,
810.88519,6186.8,
818.43463,10507.1,Ay7+[sc]
819.43884,4916.0,
823.45636,9567.6,
825.44836,3207.5,
843.97235,4045.6,
847.92871,16420.4,By4++[pepA]
848.43298,13792.6,
848.93469,3254.1,
872.30621,3384.9,
872.50745,24488.7,By7+[sz]
873.5141,10038.9,
875.94879,3989.6,
881.9248,4629.1,
884.9906,2875.8,
893.9989,20239.4,Ay6++[pepB]
894.50085,16688.5,
895.0033,7683.3,
895.6994,4164.0,
903.4469,3293.9,
912.45471,11417.9,By5++[pepA]
912.9552,9624.9,
913.45172,5111.3,
922.51501,4137.0,
924.5058,6419.1,
932.44623,3138.0,
935.5155,4157.1,
944.52264,34686.7,Ay7++[pepB]
945.02539,27553.6,
945.52838,9196.7,
946.96722,3603.3,
947.46094,10200.0,
947.95514,6401.8,
955.96985,81527.7,By6++[pepA]
956.47089,55962.0,
956.97089,28132.1,
957.46619,5163.4,
964.50104,2893.4,
964.99066,5985.9,
969.56171,5804.9,
978.4671,4540.0,
981.4801,3462.4,
996.99274,8246.5,
997.49176,5659.0,
1005.50336,58797.9,By7++[pepA]
1006.00317,35739.0,
1006.50378,23665.9,
1024.53723,4713.1,
1045.51318,3889.4,
1047.49622,3828.1,
1054.02979,10425.5,By8++[pepA]
1054.53235,11799.3,
1055.03296,5099.7,
1070.60901,17841.8,By9+[sz];By0+[sz]
1071.61316,5503.7,
1088.61902,12741.0,
1089.62878,3974.4,
1120.48779,10648.6,
1121.47424,26267.6,
1122.47742,9138.2,
1125.61584,13756.3,
1126.61743,9503.9,
1138.49744,232157.4,Ay9+[sc];Ay0+[sc]
1139.5,96758.8,
1140.49854,39770.5,
1303.62122,4267.4,
1310.70117,4569.7,
1311.70203,4566.0,
1757.40796,3328.9,
