m/z,intensity,ions_base_sc
157.10841,9526.7,
166.12234,8114.8,
171.0762,2447.9,
172.08022,2485.2,
173.40781,13601.6,
175.1188,20743.5,
183.1487,3241.7,
185.1649,3126.6,
185.99588,2231.5,
201.12381,4421.7,
213.35728,2591.9,
226.15485,20477.1,
244.1655,89854.6,By2+[N]
245.12828,2610.9,
245.16867,8282.9,
249.60144,2883.4,
266.1727,3064.1,
271.17648,3626.9,
277.14078,6119.6,
284.16016,4851.1,
294.16745,28411.3,Ab2+[N]
295.17062,5234.7,
308.86551,2857.9,
308.88724,3235.6,
312.19122,3568.2,
391.23373,26140.1,Ab3+[N];By3+[N]
392.23651,5891.0,
393.24872,3187.8,
465.27686,6194.3,
489.00589,2706.7,
535.6452,3392.2,
539.31934,4351.8,
542.32117,3333.4,
543.31787,3407.5,
562.79504,9732.9,
563.29358,6909.0,
578.32324,7280.3,
587.38812,6733.6,
601.75391,2990.1,
622.68463,7477.1,
624.33887,3560.7,
651.04956,3925.8,
660.0462,18451.4,Ay9+++[pepB];Bb4+++[pepA]
660.37952,13483.2,
660.7124,4673.5,
661.047,3597.8,
675.82611,3173.7,
680.72626,4682.7,By4+++[pepA]
680.98663,2840.2,
681.06464,8192.1,
681.39099,4330.7,
686.38562,13909.5,
686.4552,6516.8,
694.39362,7547.4,Ab10+++[pepB]
694.72845,5173.3,
699.73578,10674.9,
700.07013,21098.7,
700.40753,9058.5,
703.72455,3161.3,
704.87439,9205.8,
709.0683,36590.0,Bb5+++[pepA]
709.40253,38821.4,
709.7359,13665.0,
710.07025,8826.4,
711.41217,3558.4,
711.90125,12178.6,
712.40088,7677.0,
712.89935,4985.7,
717.41376,4019.2,
717.74365,9641.4,
718.07782,5941.2,
718.39545,6315.8,
720.40851,105218.0,Ay12++[sc];Ay0++[sc]
720.91052,81616.6,
721.41211,26601.0,
723.41516,11171.1,By5+++[pepA]
723.75067,15442.9,
724.08142,6786.2,
724.90186,4276.6,
725.40662,5337.3,
732.08594,5043.9,
738.09302,3605.9,Ay11+++[pepB]
738.42944,3718.1,
741.41626,8672.4,Bb6+++[pepA]
741.75238,7898.2,
752.42535,19606.7,By6+++[pepA]
752.76099,30066.9,
753.0946,9247.4,
756.08325,7348.3,
757.49463,7058.1,
770.77258,3640.3,
775.87738,6999.1,
776.11005,4961.9,
776.37726,4726.1,
778.7774,9161.8,
781.93024,5772.9,
782.30029,6559.7,
784.11707,24973.1,
784.44995,69373.1,
784.78247,45690.6,
785.11578,37687.1,
785.44995,13400.2,
789.46759,10140.9,
789.7923,5499.4,
789.93848,20175.4,
790.12128,760862.8,Ay12+++[pepB];Ay0+++[pepB];By7+++[pepA];By0+++[pepA]
790.45654,1253346.0,
790.78931,616817.8,
791.12335,303867.9,
791.30634,12792.1,
791.45917,24029.2,
802.96594,25147.0,
803.46674,25123.2,
803.96753,9497.7,
811.48022,12497.2,
811.98285,7177.5,
812.48157,4091.0,
839.97382,4737.4,
890.49731,3479.4,
891.98883,5243.5,
898.5238,4172.6,
899.51227,3680.2,
903.01886,4040.8,
903.5072,3981.7,
916.51703,9805.0,
917.01544,5769.0,
920.55597,12944.1,Ay8+[sc]
921.5578,5843.8,
924.01758,5237.5,
929.54523,36948.7,By7+[sz];By0+[sz]
930.54889,23053.5,
931.55011,5390.7,
934.02466,4850.4,
947.5213,5073.2,
949.03467,3335.7,
959.55365,3629.6,
963.54474,3564.5,
975.5636,11140.7,
976.06415,18006.4,
976.56335,9728.2,
978.46252,3376.4,
979.47119,5692.7,
980.46368,7072.5,
982.06146,5032.4,
984.5415,7280.9,Ab9++[pepB]
985.03931,13684.3,
985.54218,8306.4,
989.56378,34568.1,Ay9++[pepB];Bb4++[pepA]
990.06543,45841.3,
990.56708,23542.1,
991.06769,11249.2,
993.05969,4478.7,
1007.0545,4201.5,
1007.56647,4840.8,
1020.58936,18736.1,By4++[pepA]
1021.08838,16269.7,
1021.58496,5993.8,
1022.09003,5610.2,
1029.09314,3842.8,
1030.08374,4801.6,
1030.56519,3741.2,
1038.09607,37562.3,Ay10++[pepB]
1038.59924,52216.5,
1039.099,27291.6,
1039.60254,6281.4,
1040.59363,7685.0,
1041.08496,15877.8,Ab10++[pepB]
1041.58606,17311.1,
1042.08569,8828.7,
1049.10046,62916.6,
1049.60205,81219.3,Ay9+[sc]
1050.10291,40574.3,
1050.6051,14211.4,
1054.58997,6791.2,
1055.08521,6600.9,
1055.59265,5740.1,
1063.09814,105436.4,Bb5++[pepA]
1063.59949,152466.0,
1064.1001,66558.3,
1064.60034,25143.4,
1069.08643,3681.3,
1085.12622,8909.0,
1097.62024,14338.2,Ab11++[pepB]
1098.12524,14365.0,
1098.6228,7593.0,
1106.62695,12958.1,Ay11++[pepB]
1107.12756,18997.8,
1107.62988,11000.9,
1120.63342,6869.8,
1121.63354,7755.4,
1123.58423,3607.6,
1124.58582,11834.4,
1125.58423,8341.4,
1140.49524,11693.7,
1146.64893,4230.4,Ay10+[sc]
1147.64709,4053.2,
1439.80664,9757.2,Ay12+[sc];Ay0+[sc]
1440.80566,5475.5,
1728.50745,3332.6,
