m/z,intensity,ions_base_sc
110.0713,5046.4,
111.05531,3704.5,
115.08687,2310.7,
118.68318,1728.9,
120.07681,2698.2,
120.08083,31865.0,
124.00929,1904.4,
126.05518,3072.7,
129.06584,6758.2,
129.10226,69920.1,
130.08632,20376.1,
136.07605,3997.1,
141.10258,2303.1,
143.08157,19485.7,
147.10646,2351.4,
147.11292,45617.2,
148.58261,2690.0,
148.58917,4022.5,
148.60283,2650.2,
149.04521,2488.7,
151.6375,2377.5,
153.06584,7060.4,
155.04515,2706.0,
157.097,3327.7,
157.13336,3184.1,
159.09216,2509.1,
166.12262,44788.7,
167.12642,4365.1,
170.09248,5020.1,
171.0764,33700.4,
173.12845,4267.8,
175.11909,15607.2,
180.48653,2699.2,
182.11977,2543.9,
183.14929,13067.0,
184.13322,40289.3,
185.09206,4520.9,
186.1237,46961.4,
186.75241,2698.5,
187.10779,9617.4,
188.10298,74519.5,
196.10831,4739.7,
198.07631,5512.2,
198.08743,5363.2,
201.15971,3518.8,
204.13428,216557.8,
205.13783,11329.9,
207.07628,3392.4,
211.14421,13311.8,
212.13872,3303.3,
216.09785,39419.5,Bb3+[N]
216.13414,3749.0,
217.10175,4195.6,
219.14937,6312.5,
226.11865,4408.7,
228.17131,3505.0,
229.15462,7261.6,By1+[sz]
230.1498,7052.1,
240.13362,3706.2,
241.89151,3837.3,
247.14436,4168.2,
253.09818,2403.4,
253.15582,2810.6,
257.14969,3918.8,
265.12988,5377.5,
266.11304,3207.5,
276.06433,3760.1,
277.15598,3461.0,
280.16586,5247.0,
282.15652,5546.5,
283.14017,3415.5,
285.19205,4516.9,
286.17862,2609.1,
291.66666,3555.2,
298.13901,3197.7,
298.17578,20334.4,
303.2027,110119.9,
304.1647,3152.1,
304.20514,9636.7,
308.17136,3406.9,
309.15503,4557.0,
312.19144,6354.3,
313.10284,2525.9,
316.18628,18338.8,
320.16019,3525.8,
321.06903,2745.3,
322.17618,9734.2,
326.18192,7751.2,
327.16583,5725.5,
330.20218,6179.0,
330.70663,4251.1,
334.17529,2905.0,
340.18616,4833.8,
344.19284,4444.3,
348.20865,5628.3,
355.19708,3046.8,
358.06647,4256.4,
358.21246,26410.4,
362.70306,3339.1,
364.19687,8663.5,
365.18192,4577.1,
373.18671,4059.9,
377.64111,2786.0,
381.21454,3749.7,
382.20892,12267.6,
382.6702,3012.1,
383.19257,12131.7,
384.64432,3117.1,
390.21426,7378.5,
391.19641,10330.1,
393.24933,4815.6,
396.18976,2796.5,
399.22449,8960.1,
400.21964,20616.8,
404.71585,3295.6,
