m/z,intensity,ions_base_sc
157.10922,2717.0,
157.13396,4166.2,
158.09216,4074.3,
166.12273,159317.5,
167.12622,17250.3,
169.06137,2539.0,
169.13364,55839.1,
169.14137,4954.1,
170.13708,5202.3,
171.07701,2619.3,
171.11285,2636.2,
173.12863,3908.4,
173.40413,34157.9,
175.11911,33721.8,
178.06422,7681.8,
183.11272,2802.4,
183.14958,10461.9,
184.13403,2878.8,
185.16487,8360.7,
187.10828,2618.8,
189.08682,3593.7,
197.12859,12916.3,
199.07094,2980.5,
201.12331,5707.6,
212.10226,6760.8,
213.08647,3070.4,
215.13873,4536.1,
217.08194,4924.2,
226.11862,3833.2,
228.17052,6790.8,
229.15489,2349.9,
231.09781,4195.7,
232.71353,3024.4,
234.09033,3572.6,
243.13414,4659.1,
246.1275,8627.5,
249.16002,2732.5,
250.1917,3322.9,
251.15016,2883.8,
256.16586,2832.6,
257.09555,10143.9,
266.1506,8317.6,
267.10925,3986.2,
272.13538,16087.2,
274.12225,40473.4,
275.12488,4974.2,
282.18106,6212.7,
282.21786,11001.5,
284.16129,14859.0,
289.16205,84567.2,By2+[N]
290.16516,11755.4,
293.07349,3615.5,
294.18152,9807.7,
298.17657,5032.7,
300.15445,3817.9,
301.11438,3404.5,
310.21262,6961.3,
312.19171,20526.9,
321.0687,5790.8,
322.17639,14922.1,
340.1868,13850.0,
350.21863,3383.9,
359.1709,4322.5,
367.19821,3666.2,
371.17548,7422.3,
371.20331,5615.6,
372.17972,3067.4,
373.1897,24701.0,
381.21259,3311.2,
385.20959,4085.5,
388.20108,5069.0,
388.23044,82069.7,By3+[N]
389.23331,16586.6,
390.18735,3625.1,
391.19711,17281.5,
392.20151,3234.8,
393.24966,15346.0,
394.13602,3530.3,
394.25333,2954.4,
394.71661,3385.1,
395.1915,4452.5,
395.26489,3309.2,
409.21042,9013.0,
411.26093,7853.4,
413.20337,7672.1,
421.24451,4851.7,
422.11652,4694.5,
424.22256,3557.0,
425.7207,4626.6,
426.22421,5194.1,
427.21875,57115.7,
428.22125,13013.1,
430.23035,9581.0,
437.20517,3901.9,
439.25818,5941.1,
439.72153,4747.7,
459.23688,4503.9,
466.73615,5131.8,
467.76508,5967.7,
472.22156,11758.7,
473.2175,6366.1,
474.29272,3060.9,
475.74188,4591.4,
479.26102,5350.8,
481.75998,19657.3,
482.26187,9505.0,
482.76178,7066.8,
489.73688,6751.7,
490.26483,4197.0,
498.29144,5762.2,
501.31485,49599.6,By4+[N]
502.31845,15463.4,
506.78293,3495.6,
509.28278,4407.4,
509.77356,3366.3,
510.27856,4956.9,
515.26495,3969.7,
517.29858,4456.3,
518.28766,9027.1,
518.7865,5796.0,
523.27863,23872.2,Ay9++[N]
523.77972,12340.3,
524.27942,10745.4,
524.77478,3717.9,
526.28674,11704.3,
527.28937,7682.9,
531.21887,3193.9,
532.28406,34615.4,
532.78558,22534.3,
533.28503,9052.7,
534.26935,3330.7,
548.24683,31026.0,
549.24902,8955.1,
550.29846,4323.9,
551.25769,9058.0,
558.79932,17432.9,Ay10++[N]
559.30157,13449.2,
559.80048,5171.2,
560.28278,4325.4,
561.24805,3332.2,
569.75146,8177.4,By9++[N]
570.25171,6510.9,
571.80481,15814.5,
572.30292,4543.2,
572.80707,6449.9,
573.80591,3958.6,
574.30664,3441.0,
578.29346,7549.7,
579.29803,3334.2,
580.81079,28684.0,
581.31116,16066.8,
581.63239,3970.3,
581.8114,8687.2,
582.31543,5117.9,
586.96729,4962.0,
588.34668,167018.1,By5+[N]
589.29956,3012.8,
589.34943,49199.8,
590.34528,5323.3,
595.34045,8631.2,
596.34332,4945.1,
605.32965,5895.2,
608.34198,5787.8,
609.32373,6484.6,
616.34741,12999.9,
616.84814,12479.4,
617.35065,6676.5,
621.34003,5019.3,
621.84009,5431.5,
623.33704,56158.3,
624.33691,12009.3,
627.33521,8206.7,
630.34393,8476.3,
630.84601,13371.7,
631.34406,3799.5,
659.65924,3342.1,
663.38727,3566.8,
664.33539,6521.6,
664.85486,7295.7,
665.35413,6333.5,
665.8172,3631.3,
666.28784,3970.9,
673.85858,8617.4,
674.36121,10248.6,
674.82056,26949.2,By10++[sz]
675.32349,16048.2,
675.82294,9120.4,
685.30707,4071.9,
688.82007,3117.2,
689.39709,5783.2,
690.3974,4158.6,
691.37866,7213.7,
692.37396,4681.7,
693.71771,4085.1,
694.05597,3851.9,
694.41516,5976.3,
699.37921,15127.6,
700.37695,8439.6,
704.38074,4865.8,
706.37671,5343.9,
711.33533,3985.1,
711.84247,4778.4,
712.35492,3935.4,
712.8833,4141.9,
713.38519,10491.3,
713.89099,4118.2,
716.34094,3976.6,
716.83954,7821.3,
717.38892,80413.8,By6+[N]
717.46094,4333.9,
718.39087,27193.2,
719.4057,5345.9,
720.38531,5110.8,
721.37952,3379.6,
722.40875,22779.2,
723.41034,11123.7,
724.37537,9541.3,
724.69885,13189.2,
725.03467,10814.7,
725.34723,44508.4,By11++[sz]
725.8468,24685.6,
726.34686,15043.1,
726.55878,3449.3,
726.84973,8390.0,
729.37274,4258.9,
738.38336,5986.6,
738.8847,6892.9,
746.8949,5541.4,
747.40295,6460.7,
752.3761,22970.8,
753.37848,12506.9,
765.87646,7539.2,
766.36597,12394.0,
766.86908,3713.9,
769.41327,19366.8,
769.92865,15150.3,
770.42023,13159.5,
771.42047,4429.9,
772.43842,6986.0,
773.43561,4643.9,
774.41669,4715.6,
774.87946,37040.4,By12++[sz];By0++[sz]
775.37976,27989.7,
775.87921,10124.9,
776.37897,5940.1,
779.36938,21748.9,
779.4408,4265.6,
780.37268,8568.2,
781.36841,6112.9,
787.43567,8764.5,
787.93787,14687.3,
788.43439,4936.3,
789.4267,4260.0,
790.44568,13756.8,
791.44696,5942.6,
793.42639,4774.1,
800.42462,9470.0,
800.92871,8901.6,
801.42255,9302.5,
805.43713,9766.6,
806.44684,9054.9,
808.94043,90415.6,
809.44104,194039.4,
809.66748,10091.1,
809.83331,68103.7,
809.9422,101280.9,
810.16833,6899.5,
810.33331,41332.6,
810.45386,50967.7,
818.43646,80283.9,By7+[N]
819.44342,36572.9,
820.44855,11575.0,
822.47461,4429.0,
823.45709,14118.8,
825.44098,3960.5,
825.93927,4033.7,
833.40118,3975.7,
834.4444,16309.8,
834.948,18305.9,
835.448,11456.5,
835.94934,5249.4,
837.46606,7565.0,
842.95953,20190.0,
843.45563,48212.9,
843.95618,35674.2,
844.33282,6245.2,
844.45551,21033.5,
844.95532,5539.6,
849.42664,13743.3,
850.43927,9250.9,
851.43567,5026.5,
852.42902,3589.6,
869.4494,18052.0,
870.44928,10560.7,
871.44055,7209.5,
871.94769,5072.9,
878.43671,56939.2,
879.44031,28010.4,
879.94666,21095.3,
880.4469,30898.7,
880.94745,10351.4,
881.45123,5556.2,
884.48151,8970.0,
884.97876,4845.7,
887.49548,4468.3,
889.45514,4350.8,
892.98212,13683.2,
893.48291,13912.6,
893.98657,9194.6,
898.97736,8712.1,
906.45111,7799.5,
906.98792,13970.8,
907.49084,21494.7,
907.99463,17693.3,
908.49188,9352.0,
917.46991,5800.7,
917.79797,7938.0,
930.51019,3859.9,
932.46606,9978.2,
933.46722,8067.9,
934.50269,11809.0,
934.99896,8504.2,
935.51398,8767.0,
936.46704,7482.4,
943.4046,4190.9,
943.51172,10728.8,
944.01184,9949.5,
944.47821,17227.3,
944.97638,13747.9,
945.47595,13763.2,Ab3++[pepB]
945.96838,6048.4,
946.47638,4849.1,
950.47845,15044.7,
951.47839,9958.4,
960.45148,9529.9,
961.44891,13120.7,
962.5108,60413.9,
963.01013,6355.2,
963.51343,36824.0,
964.5202,16949.9,
965.52606,4953.2,
971.50677,5590.1,
972.01172,10377.7,
972.50525,4314.5,
974.49237,5504.5,
978.4668,89131.7,By8+[N]
978.97778,21684.2,
979.4715,56935.5,
979.97888,11975.1,
980.47418,18347.5,
980.97833,3926.3,
981.47736,4929.4,
987.85883,4508.5,
987.98462,63920.9,
988.17792,8546.7,
988.48566,76553.2,
988.98578,61347.1,
989.48633,24764.9,
989.99683,8787.6,
990.4751,4253.1,
991.51837,17064.1,
992.51862,12139.8,
993.52875,6664.3,
999.54681,4637.8,
1004.50409,4117.2,
1012.52411,6161.9,
1019.53674,23926.3,
1020.01953,5250.5,
1020.53339,18389.0,
1021.53461,6141.2,
1022.50946,4567.3,
1027.18396,5927.6,
1028.53479,9295.5,
1029.02942,7399.0,
1029.52014,8413.5,
1033.58911,8023.4,
1035.5636,10052.3,
1036.57495,4923.4,
1037.52429,4679.4,
1038.02563,6518.7,
1038.52002,8156.4,
1039.02063,7987.1,
1039.57483,4385.3,
1040.55005,5595.3,
1041.0282,4208.5,
1041.52759,9636.6,
1045.54932,62805.1,Ay9+[N]
1046.55359,35411.0,
1047.55249,17787.5,
1048.55249,13536.8,Ab9+[sz]
1049.06299,14666.9,
1049.56287,11902.9,
1050.05969,5045.9,
1057.04236,6537.9,
1057.54456,12959.7,
1058.04517,12000.7,
1058.54871,8791.1,
1063.55945,177064.5,
1064.56238,117766.7,
1065.56506,43222.4,
1066.5625,10448.7,
1077.03308,7776.9,
1077.53247,9182.4,
1078.03699,10421.0,
1078.53809,5614.4,
1086.04517,33252.2,
1086.54614,41608.8,
1087.04736,34160.4,
1087.54968,19075.6,
1088.04761,6519.1,
1104.5531,6506.9,
1113.05188,7953.3,
1113.55725,8707.1,
1114.04846,7793.6,
1114.56506,5290.5,
1115.56213,4516.4,
1120.4856,8699.1,
1120.59668,5830.3,
1121.46399,6546.4,
1121.58325,7208.4,
1122.06934,15073.6,
1122.57581,8763.3,
1123.0636,8386.5,
1129.09644,5473.5,
1129.58459,4956.2,
1137.57007,4974.5,
1138.49646,145616.4,By9+[N]
1139.49927,83034.5,
1140.49988,46344.1,
1141.49597,12459.7,
1146.59448,4732.3,
1147.59839,6632.9,
1150.56689,5485.7,
1156.56262,4146.1,
1158.54822,4329.9,
1160.59875,4884.2,
1231.68469,7672.9,
1232.69177,5889.7,
1259.68018,68803.8,
1260.68237,55292.4,
1261.68018,19146.6,
1303.61877,4221.5,
1328.70154,6351.2,
1345.68567,4493.2,
1346.71716,5998.3,
1347.7113,10672.3,
1348.63428,48800.6,By10+[sz]
1349.63562,25036.9,
1350.63647,20812.7,
1351.63696,7908.7,
1359.65271,4548.5,
1425.75024,4259.1,
1431.6731,7800.7,
1432.66724,5411.4,
1433.68298,4480.2,
1449.67957,74411.0,By11+[sz]
1450.68176,53016.4,
1451.68079,28494.6,
1452.68579,13388.6,
1457.75415,4568.6,
1458.75415,5715.5,
1474.75928,5248.2,
1475.75586,20344.9,
1476.75781,17251.8,
1477.75488,12271.8,
1492.78015,62455.9,
1493.78333,54405.8,
1494.78369,26083.2,
1495.78088,6364.2,
1531.72778,3703.5,
1548.7467,18440.1,By12+[sz];By0+[sz]
1549.75146,14272.9,
1550.75671,5147.6,
1551.73547,4523.6,
1686.88562,6294.2,
1785.95007,7565.1,
1886.00513,4563.1,
