m/z,intensity,ions_base_sc
157.13387,22610.4,
159.09192,10025.4,
166.12297,32356.4,
169.13419,7292.9,
171.11305,34752.9,
173.12877,16583.8,
173.40855,7149.9,
175.11926,32980.8,
178.06474,6996.2,
183.1132,5954.8,
185.09262,5559.3,
185.12901,5220.5,
186.92577,4106.9,
193.13078,4426.5,
197.12898,9289.7,
199.10794,29805.2,
201.1237,18173.5,
204.08057,21425.9,
213.0872,18426.8,
217.06281,4073.7,
226.15536,35616.8,
227.15884,5156.6,
232.07571,19191.6,
244.16595,270589.7,Ay2+[N]
245.1692,29334.0,
248.16086,6873.6,
274.12222,17406.1,
298.17618,18017.6,
299.02634,4109.3,
301.09766,14675.1,
301.15884,4796.7,
314.24527,3894.9,
319.10718,22144.6,
321.0686,4863.9,
321.15512,4308.6,
335.20911,16361.0,
342.12997,21821.3,
343.2345,21357.1,
345.22467,10097.8,
352.23465,8665.5,
355.07022,6693.9,
361.18369,7088.1,
362.71606,5591.9,
373.19061,22388.0,
399.58099,4647.8,
405.20172,5136.4,
413.23959,19155.6,
414.18073,14382.1,
425.16803,18264.6,
426.17163,5866.3,
432.25684,79512.0,
433.26025,11448.0,
435.75092,7939.9,
436.25214,12604.1,
436.7547,5837.3,
443.17599,9559.1,
447.1304,5270.5,
450.25778,12278.7,
450.76065,6385.9,
465.73441,6773.9,
474.73795,103759.1,Ay8++[N]
475.23978,56758.4,
475.74066,16582.7,
485.28506,17424.1,By8++[sz]
485.78806,7967.4,
486.27664,6268.3,
506.29834,7682.0,Ay4+[N]
507.29819,6184.3,
508.25348,6034.3,
513.79907,6266.0,
516.26721,6625.5,
525.25958,8214.0,Ay9++[N]
525.76379,4625.3,
526.80487,20872.4,
527.30499,14954.0,
527.80383,6542.2,
535.8089,54275.6,By9++[sz];By0++[sz]
536.31018,19789.5,
536.81189,11698.8,
542.31995,106336.0,
542.82147,56286.8,
543.32117,15092.6,
544.32172,5237.9,
550.28088,4416.5,
553.80682,4904.1,
560.25366,6374.7,
560.75769,5346.5,
561.31262,5468.2,
566.29089,7049.7,
588.23163,5787.1,
595.33893,5484.6,
606.2403,10917.2,
607.34534,14956.3,Ay5+[N]
608.35107,9812.8,
615.823,6473.1,
616.33008,14296.1,
618.33661,82772.5,
619.34082,23083.8,
620.33545,4935.3,
623.33295,10479.3,
639.31866,9221.3,
642.34729,13389.7,
660.35736,82774.9,
661.36041,28227.7,
685.65338,7230.8,
687.29828,6015.2,
689.37372,113498.4,
690.37701,33166.8,
705.30914,17771.8,
714.35913,5704.6,
718.38593,10499.3,
720.86493,5674.6,
722.40479,18220.7,
722.90961,18932.2,
723.40802,7841.6,
726.04913,14676.1,
726.38458,10093.5,
726.71411,7526.2,
727.85864,8650.3,
730.37469,20138.2,
731.37524,8359.3,
732.11389,9260.6,
736.38867,20956.9,Ay6+[N]
737.38922,11749.0,
747.409,6444.9,
750.37793,7438.5,
755.17615,6090.3,
755.37244,6516.6,
756.62897,17996.0,
757.12323,8924.1,
758.39325,10326.3,
762.3811,5499.7,
763.39197,8003.0,
765.15759,8703.1,
765.40283,8647.0,
765.65424,7109.3,
765.89368,9378.1,
766.39038,13448.8,
766.63892,5862.0,
766.88715,19330.4,
769.159,29796.0,
769.41052,42082.9,
769.65991,33892.8,
769.91296,17990.2,
771.78229,5848.1,
773.43903,5393.7,
773.91388,22550.2,
774.41864,9183.0,
774.98486,20842.2,
775.18549,44075.8,
775.38654,30388.3,
775.58533,24383.4,
775.78815,8872.5,
775.9903,8784.7,
777.38843,8410.8,
779.58313,6581.6,
779.91498,6850.2,
780.74396,23002.4,
781.08075,18545.9,
781.40991,26097.4,
781.64819,8156.4,
781.75165,14281.7,
781.89661,17966.9,
782.08386,9566.4,
782.15411,8217.5,
782.38678,6930.0,
782.5954,5955.3,
782.78943,20997.7,
782.99231,28179.4,
783.17664,8716.6,
783.39783,37708.1,
783.5993,9592.3,
