m/z,intensity,ions_base_sc
157.13356,7870.8,
166.12289,27112.5,
167.12624,3595.8,
169.13382,14460.7,
173.12863,3479.2,
173.4084,11022.7,
175.11905,4643.7,
184.133,2410.3,
185.09192,3752.1,
185.16516,6637.0,
197.12917,5225.3,
213.08719,10353.5,
226.15533,28488.7,
231.09702,6718.0,
232.11116,4206.9,
244.16579,189527.9,
245.16939,23536.9,
246.12758,16206.7,
249.16029,5742.4,
257.09583,26680.0,
260.06201,2527.8,
260.10605,5914.5,
274.12234,65180.4,Bb2+[N]
275.12552,7283.2,
281.14984,6200.1,
282.18143,8794.0,
289.16223,9632.5,
294.18253,2455.7,
307.85968,2709.3,
312.19202,5487.5,
322.17432,2479.1,
340.18741,2933.3,
342.13,5581.5,
343.23361,17563.4,
350.21945,7615.9,
351.16241,5912.4,
372.18787,3113.1,
373.1907,22412.6,
374.19202,5630.2,
388.23016,15924.5,
409.23114,2801.7,
416.71069,4474.8,
417.20929,2840.4,
425.16638,10680.4,
443.1774,7538.4,
444.73093,2710.5,
458.22769,3232.5,
466.23657,3187.6,
467.2352,28686.6,
467.73578,10016.3,
474.73749,40446.5,
475.23868,26242.1,
475.74088,13161.9,
481.76038,22777.1,
482.25977,10870.5,
486.2739,5235.2,
489.73737,4073.8,
490.76578,4827.9,
491.26468,6636.4,
501.31433,10959.0,
506.29773,7399.9,
507.30072,3745.4,
509.77368,3083.2,
510.27838,4259.3,
510.77203,3985.5,
511.28033,5156.4,
511.78162,3404.5,
518.28662,6539.2,
523.27863,15832.9,
523.77844,9650.7,
532.28424,29496.6,
532.78601,18673.7,
533.28918,5589.7,
539.27435,9351.3,
539.77252,3600.7,
541.29083,15573.9,
541.79047,9304.7,
549.30774,3828.6,
569.75171,7486.6,
575.80103,4332.0,
580.79895,7312.1,
581.29889,7935.3,
583.82062,3549.0,
588.23108,5135.7,
588.34674,38911.2,
589.35303,7291.4,
589.7981,7863.2,
590.29675,4958.3,
590.79828,3862.6,
595.2868,5806.3,
595.3382,7829.3,
596.28674,8462.2,
606.23901,3743.2,
607.3457,13648.3,
608.34735,7610.3,
609.34125,3820.1,
611.33356,11053.7,
612.33826,4632.1,
616.34625,4907.4,
623.33307,17883.8,
624.33344,5807.3,
630.34332,4925.1,
639.35114,6245.7,
639.85492,4145.6,
673.37152,3533.5,
674.36255,4260.7,
675.31787,3570.8,
675.81696,3254.5,
691.38831,4017.1,
699.37799,4008.6,
705.30658,9270.1,
717.3866,25647.5,
718.38666,8015.9,
719.32922,35483.3,
720.33093,8965.7,
725.34302,11423.5,
725.89185,4412.2,
736.38745,11940.0,
737.38879,5566.0,
752.37927,11538.7,
753.37732,3857.4,
759.39789,4542.6,
768.13013,3750.7,
769.40277,17987.8,
770.40424,6306.1,
774.87946,5692.5,
775.3833,5073.4,
783.37952,3156.6,
790.44373,7614.4,
791.19714,9545.9,
791.39368,8883.1,
791.59528,14538.2,
792.00043,4694.1,
799.20422,6057.0,
799.39575,7510.7,
799.60266,15514.8,
799.80292,9350.1,
803.21277,4385.3,
803.41132,6560.6,
804.4151,3778.0,
805.41779,3590.4,
805.61053,3360.9,
807.40607,3980.1,
807.61188,5335.5,
809.16833,6616.2,
809.40771,4296.8,
809.66516,5982.3,
810.40912,5315.1,
811.20435,7515.9,
811.4082,12631.1,
811.60681,6519.5,
813.99994,4227.7,
814.20087,14276.1,
814.41321,8669.7,
814.60529,12493.2,
815.1994,6017.6,
817.41949,8522.0,
818.09186,3321.8,
818.43494,30918.1,
819.21777,4251.8,
819.44556,5780.4,
822.42859,11914.6,
822.93933,5618.8,
823.44806,3844.8,
824.5802,5705.0,
824.74554,5491.8,
828.40271,4398.3,
829.15729,4574.4,
829.4137,4649.7,
829.59302,8447.6,
829.75586,26427.2,
829.91937,17365.0,
830.08966,11258.8,
830.25989,3750.5,
830.42395,7587.6,
831.03265,3167.2,
831.43463,5645.2,
832.41266,36652.4,
833.41522,23856.1,
834.01874,3630.9,
834.41986,6123.7,
834.76569,3408.7,
834.92932,4542.3,
836.2536,5231.1,
836.58502,4383.1,
836.92474,11707.8,
837.24573,9118.7,
837.41693,6152.5,
837.59375,3734.1,
837.9292,4902.0,
838.18597,4086.8,
838.3869,14315.7,
839.09631,6738.7,
839.43353,4800.7,
839.59308,11860.3,
840.09326,6870.7,
840.26202,5442.2,
840.41754,5743.5,
840.59222,13089.7,
840.76038,13181.8,
841.09821,4961.3,
841.2312,4557.5,
841.75153,4411.5,
842.92865,3033.7,
843.0918,24138.3,
843.26147,25190.9,
843.42822,82126.4,
843.59534,70481.1,
843.76196,50857.0,
843.92865,53107.9,
844.09625,15912.8,
844.26337,13981.4,
844.44952,3132.6,
845.36865,3957.9,
846.09949,5503.9,
846.26276,19348.7,
846.43048,42993.5,
846.59589,43161.5,
846.76569,26148.0,
846.93103,28014.5,
847.09436,8224.9,
847.26349,8192.8,
849.43262,4357.0,
849.74695,7467.6,
850.43091,9252.7,
850.59802,6624.4,
851.4209,16978.2,
852.43182,6420.8,
852.76617,11460.8,
852.93225,7611.8,
853.09735,27558.6,Ab23+++[sc]
853.2619,9673.8,
853.43146,32683.3,
853.59888,19690.5,
853.76819,6494.3,
853.9317,6087.6,
855.4516,14230.5,
855.59802,8542.6,
855.76178,39891.7,
855.94055,32205.2,
856.09662,54422.7,
856.26166,35530.3,
856.40167,28632.6,
856.45959,66245.1,
856.60071,25098.9,
856.7663,4851.7,
856.96686,71323.3,
857.43628,4193.9,
865.43347,6334.9,
867.6358,4348.0,
869.44861,5946.3,
871.6264,5581.2,
871.98944,4076.7,
872.46509,4272.7,
879.63409,4392.5,
880.22955,3749.1,
884.25061,3880.6,
887.45624,5110.0,
889.43829,4782.2,
892.71033,6143.4,
895.45471,4584.5,
896.42841,3691.9,
898.44379,5600.6,
901.65302,4302.4,
902.65698,6492.9,
905.46497,12803.4,
906.46222,4859.0,
907.44775,4176.1,
908.45538,3715.7,
910.44446,4051.4,
912.9718,3989.4,
914.85248,6005.1,
915.45215,7101.3,
916.45959,4221.2,
917.45447,3978.7,
918.46179,16299.2,
918.66467,4694.0,
919.0639,7373.1,
919.26324,5134.3,
921.26807,5983.4,
922.24615,4261.9,
922.8598,4140.7,
923.46954,4101.8,
925.66248,4074.8,
926.46667,6973.7,
927.46643,6391.5,
928.46429,3368.4,
929.46368,8333.0,
929.66125,21161.3,
929.8595,7297.0,
930.05988,14163.5,
930.2597,9678.1,
930.45898,11646.5,
931.48737,5676.9,
932.46045,8030.5,
933.46082,39314.0,
934.46661,15791.2,
935.45831,4708.1,
935.71112,4833.6,
935.95612,3238.7,
937.271,4197.6,
937.48096,4916.5,
937.67584,5684.9,
937.87,4640.3,
938.07483,5731.1,
938.46539,3900.7,
939.46503,6433.8,
939.96265,7311.7,
940.216,13473.5,
940.47125,14357.8,
