m/z,intensity,ions_base_sc
157.94243,5813.1,
169.13383,13165.8,
171.11301,52426.5,
172.1162,6203.6,
173.40582,50060.2,
180.42828,5953.7,
192.58681,6049.4,
197.12846,16078.8,
199.10786,59526.3,
200.11073,6665.6,
209.12874,7554.4,
213.08684,28129.1,
226.15504,110025.0,
227.13956,8969.6,
227.15858,12936.1,
236.1387,7127.5,
237.12274,8634.3,
240.13319,8518.0,
240.71275,6151.1,
243.07826,6056.6,
244.16568,836882.6,Ay2+[N]
245.16898,110858.9,
246.17046,7721.8,
255.81068,5784.3,
259.66632,5751.3,
266.67657,5581.9,
280.16589,38898.4,
298.14206,5847.4,
298.17624,79135.2,
314.13492,8442.1,
342.1297,28278.3,
343.23425,60218.3,Ay3+[N]
344.23737,8791.7,
345.17712,8465.9,
367.19864,11078.5,
385.20847,38832.7,
406.80554,6187.9,
425.16736,38631.9,
443.17682,21187.4,
444.24619,10700.1,
467.12991,6351.5,
474.73795,8197.9,Ay8++[N]
475.23843,8270.6,
496.24008,41877.4,
506.29584,6638.4,
514.25037,50039.2,
515.25598,8982.0,
531.27234,8041.4,
606.23706,9141.7,
607.34515,19014.8,Ay5+[N]
608.35046,8903.1,
642.34552,57759.7,By6+[N]
643.34888,27744.4,
654.22754,6334.5,
668.93616,7205.2,
705.31262,6733.8,
723.40479,12698.0,
724.41077,8370.1,
725.34918,7045.0,
736.38629,34529.1,Ay6+[N]
737.3894,19809.1,
741.41522,54714.3,
742.41644,22678.2,
753.7569,7605.1,
777.64642,7370.7,
783.85852,9364.2,
825.65076,7499.5,
836.91223,9345.0,
838.91473,8381.9,
842.46179,22919.3,
843.466,11754.1,
846.40051,8575.9,
862.92181,6513.6,
883.18005,21407.3,
883.43219,27650.4,
883.67383,13440.3,
883.9292,8329.0,
885.94202,14614.7,
887.6825,18684.5,
887.93097,18176.0,
888.18237,18737.9,
888.43243,7619.3,
902.78082,6342.4,
923.94446,8457.4,
924.69592,7005.2,
928.71558,6987.4,
929.44855,9150.4,
939.71442,57905.6,
939.96167,45509.1,
940.21735,24097.2,
940.46344,20348.7,
940.71466,12812.6,
941.12128,9369.6,
941.45966,7265.5,
942.45306,8800.8,
948.46796,29580.8,Ay8+[N]
949.47174,23422.7,
960.22144,9951.3,
960.71088,7967.2,
963.45276,9974.6,
964.22479,12874.5,
964.4798,61683.5,
964.72607,60117.7,
964.98248,54249.9,
965.1369,10531.9,
965.23224,41353.8,
965.47821,12389.9,
965.72705,13483.4,
967.48315,6665.6,
969.48456,8337.2,
977.24652,6346.0,
981.22736,10669.7,
984.49884,13579.1,
984.99084,11052.3,
988.00708,9887.2,
988.49188,27142.5,
988.74255,183546.8,
988.99377,141053.5,
989.24219,115730.3,
989.49579,76727.9,
989.74286,51171.1,
991.25165,9117.6,
991.51971,15468.3,
991.75488,12017.1,
991.88879,11499.3,
992.00421,17331.7,
992.25317,22040.7,
992.50366,11997.5,
992.71606,14006.4,
992.91125,27313.0,
993.11096,35031.0,
993.31097,17259.0,
993.50769,15585.3,
996.49237,12347.8,
998.4975,15942.8,
998.75134,9633.1,
999.00201,15234.8,
999.24176,10369.8,
999.99487,17303.4,
1000.50128,9799.5,
1000.99542,10588.7,
1001.83112,20409.3,
1002.16455,23701.1,
1002.49908,64670.6,
1002.7478,62260.7,
1002.84473,21956.2,
1002.99872,279728.7,
1003.24945,230259.0,
1003.49951,220804.8,
1003.74927,154465.2,
1004.00006,128974.9,
1004.24719,34173.4,
1004.49884,11990.2,
1005.00745,15832.0,
1005.24957,19776.1,
1005.74854,21551.9,
1006.00281,11948.9,
1006.49963,24384.7,
1009.25311,23992.7,
1009.50165,181752.1,
1009.7533,199039.3,
1010.00189,219924.7,
1010.25287,196123.1,
1010.50342,164281.0,
1010.75201,62503.3,
1011.0014,24178.5,
1011.10968,10089.5,
1013.75403,330561.1,
1014.00531,3050341.8,
1014.25525,2995613.0,
1014.50494,2701726.3,
1014.75482,1990842.1,
1015.005,1454737.8,
1015.2569,474637.1,
1015.50031,120980.4,
1020.84479,10917.8,
1021.17383,27376.9,
1021.50745,20711.5,Ab8+++[pepB]
1021.84534,12130.8,
1026.85803,9258.6,
1029.84778,27467.9,
1030.18542,12458.8,
1030.51587,36631.6,
1030.84644,10276.3,
1035.51416,74149.1,
1035.85071,186080.0,
1036.18274,173497.5,
1036.51917,128379.3,
1036.85278,100625.0,
1037.1853,38632.5,
1049.51892,11394.3,Ay9+[N]
1050.50684,9467.7,
1066.86096,16639.3,
1070.84778,12613.9,
1071.18579,31759.6,
1071.52209,14284.7,
1071.84033,11729.7,
1072.51465,8447.8,
1072.86096,15265.9,
1078.50488,11913.7,
1084.18091,15344.0,
1085.18469,10393.8,
1091.87085,16630.5,
1092.54102,11424.2,
1092.86829,11341.3,
1099.53076,9456.9,
1099.8678,14446.3,
1100.20142,14102.1,
1100.53699,27083.6,
1104.53418,36210.6,
1104.8678,100877.5,
1105.20007,91148.2,
1105.5365,71625.4,
1105.87012,46428.0,
1106.20593,69736.2,
1106.54297,151999.6,
1106.87781,127749.0,
1107.21118,101866.7,
1107.54395,62580.1,
1107.87683,28700.6,
1109.85571,8172.3,
1117.20117,13904.1,
1117.54761,16784.1,
1123.86987,9015.8,
1132.53955,12479.1,
1133.53503,10035.8,
1134.88306,20332.5,
1135.22461,13822.9,
1135.88391,11525.8,
1137.55432,25006.5,
1137.88977,135062.1,
1138.22498,109897.6,
1138.55469,131353.1,
1138.88721,59991.6,
1139.22546,52421.5,
1139.55591,13989.6,
1140.55444,9005.0,
1140.89465,11818.3,
1143.55615,20795.7,
1143.88367,19449.3,
1144.55176,10241.9,
1144.8761,9443.5,
1149.22327,30117.7,
1149.55774,129623.9,
1149.8916,129614.0,
1150.22498,101394.7,
1150.56128,66518.3,
1150.89355,20752.6,
1162.22778,16529.0,
1162.56677,28648.5,
1162.89661,26500.2,
1163.229,17439.2,
1163.56836,19750.4,
1165.57581,11075.8,
1166.56812,11900.1,
1168.22986,21700.2,
1168.56628,77941.1,
1168.89832,63906.8,Ab12+++[pepB]
1169.23096,33510.6,
1169.56763,22630.1,
1171.22607,21387.7,
1171.5636,43340.1,
1171.89514,36771.2,
1172.23279,27476.1,
1172.56226,28022.9,
1172.89819,21856.4,
1173.9104,11632.9,
1174.57471,19688.3,
1174.90601,11577.3,
1176.89709,43920.6,
1177.23645,212655.8,
1177.56995,162270.9,
1177.90405,144177.6,
1178.2384,91285.3,
1178.57007,48390.1,
1180.25537,34236.4,
1180.58887,111874.1,
1180.92175,107440.8,
1181.25464,73943.8,
1181.58936,63321.5,
1181.91956,24023.6,
1182.90515,77776.6,
1183.07874,16269.9,
1183.23987,257908.1,
1183.57349,272829.8,
1183.90686,175613.6,
1184.24072,115492.8,
1184.57446,81976.6,
1184.90271,15519.5,
1195.24902,11518.2,
1203.91028,19618.6,
1204.58069,28346.9,
1204.91541,13553.9,
1213.58679,13568.4,
1213.92236,14696.8,Bb15+++[pepA]
1214.25317,14085.0,
1216.58569,10903.7,
1216.90784,16974.8,
1217.59851,14553.2,
1218.255,19980.0,
1221.92932,11167.3,
1222.26245,16239.1,
1222.58887,26583.5,
1222.92102,80102.0,
1223.25635,90415.1,Ab13+++[pepB]
1223.59595,114220.8,
1223.93286,77298.1,
1224.26868,68249.4,
1224.60156,31377.6,
1224.94055,14951.5,
1227.9386,14016.0,
1228.26086,58726.1,
1228.59583,65823.8,
1228.93018,42750.8,
1229.25854,22642.0,
1229.60193,22388.8,
1231.25159,20803.3,
1231.59167,108885.2,
1231.92554,104318.7,
1232.25842,75086.2,
1232.59412,79203.2,
1232.92517,30046.5,
1233.59863,15169.8,
1236.92859,35488.9,
1237.26025,101568.2,
1237.59424,397902.8,
1237.92883,367785.9,
1238.26184,332607.2,
1238.59509,221053.9,
1238.92896,132862.8,
1239.26697,39006.0,
1246.60803,12636.6,
1246.94421,35115.4,
1247.27515,16747.4,
1247.60999,23805.8,
1247.94531,15716.1,
1252.28101,32278.0,
1252.61279,185810.3,
1252.94751,201987.4,Ay14+++[pepB]
1253.28125,167869.6,
1253.61499,125662.6,
1253.94751,61507.2,
1254.28259,23309.7,
1255.28552,11700.4,
1255.60254,13167.1,
1255.94226,87156.1,
1256.27637,69575.0,Ab14+++[pepB]
1256.61304,53487.5,
1256.94458,46926.4,
1257.27991,19910.5,
1261.28394,60957.1,
1261.61414,58896.2,
1261.95361,46104.1,
1262.28687,42385.4,
1262.61768,31573.8,
1264.61194,71114.8,
1264.94678,41495.3,
1265.28015,48155.6,
1265.61353,42990.5,
1265.94592,28849.0,
1266.6095,13079.3,
1270.28223,78420.7,
1270.61646,595281.4,
1270.95068,542230.0,
1271.28479,470855.9,
1271.6189,403762.4,
1271.95239,254854.4,
1272.28772,50141.6,
1285.29993,16282.1,
1285.63574,107115.4,
1285.97021,90411.4,
1286.3042,80434.1,
1286.63696,67318.2,
1286.97302,41903.6,
1288.6156,11899.6,
1289.11377,12953.7,
1338.64685,13679.0,
1354.12524,15160.8,
1395.16028,12764.1,
1396.16113,11144.6,
1402.67444,12486.1,
1403.17456,14028.3,
1403.67395,10833.1,
1404.16382,21799.9,
1404.66016,17699.9,
1454.20386,12246.7,
1485.68921,28991.0,
1486.19629,12122.3,
1486.68384,10254.5,
1502.74634,16049.3,
1503.22986,12286.3,
1520.72253,11050.8,
1521.22644,10965.5,
1521.7218,18264.3,
1531.25513,10638.0,
1531.76501,12997.8,
1534.71936,22300.6,
1535.21606,58698.9,
1535.71924,79393.4,
1536.22302,46846.8,
1536.72327,34343.1,
1545.26392,12788.2,
1553.26978,28906.1,
1553.77136,34547.6,
1554.26538,20225.9,
1554.76501,10377.9,
1570.74841,13209.1,
1584.2583,20757.7,
1584.74573,30507.9,
1585.2572,43008.5,
1585.7522,29745.7,
1586.24805,13081.2,
1600.27271,11865.0,
1648.29358,16059.9,
1648.79822,50528.7,
1649.30737,20467.1,
1649.79138,16212.0,
1650.30115,16839.3,
1699.31689,11786.3,
1707.30603,24601.2,
1707.81519,14300.1,
1708.30225,17790.8,
1713.3103,19746.3,
1714.33301,11363.9,
1743.33618,13205.7,
1756.33069,12674.5,
1756.83447,54826.8,
1757.33435,51434.5,
1757.84131,44906.3,
1758.33582,30747.3,
1758.84216,15211.9,
1765.35583,14271.7,
1766.37109,11038.0,
1774.35547,20737.2,
1775.36023,11868.4,
1806.37646,14425.7,
1806.896,15743.6,
1807.37219,19400.4,
1855.88306,16274.6,
1856.38147,21281.9,
1856.88293,16313.6,
1857.39722,13322.9,
