m/z,intensity,ions_base_sc
166.12283,12206.6,
171.07663,11096.9,
173.12859,10179.3,
173.40611,24609.2,
175.11922,6911.6,
185.16504,412094.7,
186.15985,3292.0,
186.16852,44874.2,
187.1443,9515.7,
189.0871,10940.8,
199.18074,3008.6,
200.13986,10605.7,
201.12373,22175.3,
202.12692,3090.4,
203.23215,3056.2,
204.07982,3454.9,
209.14084,2869.4,
212.14008,3360.3,
213.15999,102839.1,
214.1633,12951.1,
215.13911,11295.1,
217.08212,41472.6,
218.08565,5198.8,
218.15018,41790.3,Ay2+[N]
219.15396,3107.3,
220.1086,3444.4,
221.08476,4993.6,
225.04376,3617.2,
226.11798,3073.0,
229.1172,4408.1,
230.15024,26090.3,
237.13484,12847.5,
239.10782,2934.2,
239.60751,2553.9,
241.08218,6152.6,
243.13417,4297.9,
261.05426,7107.5,
262.13867,2681.5,
266.17279,6069.2,
271.73044,2484.6,
272.07016,3857.0,
286.14017,7268.9,
290.08093,4379.7,
294.16705,7754.9,
295.10321,3688.1,
296.10464,2689.3,
296.19745,5014.2,
298.13992,7367.8,
311.2085,3221.6,
312.15585,5193.4,
314.20853,8567.9,
316.15115,7917.5,
329.21735,3245.5,
330.1662,33838.8,
331.17209,4156.5,
331.23438,81759.2,Ay3+[N]
332.23764,15812.2,
333.09387,3050.9,
337.20355,33488.9,Ay6++[N]
337.7048,9933.9,
338.20435,3931.3,
340.18738,3366.8,
340.25055,2885.7,
343.17313,4484.1,
343.23431,5111.3,
347.10217,3620.0,
348.20352,8393.5,
361.18307,5940.1,
367.19907,3283.0,
369.12338,3747.0,
369.17871,3109.3,
386.20612,3204.5,
394.71677,111012.4,Ay7++[N]
395.19305,3108.1,
395.21838,50648.3,
395.71936,5605.5,
401.1124,10205.6,
402.11401,4745.9,
403.21948,3421.2,
413.20346,16026.9,
414.20728,5313.6,
419.12283,3598.3,
429.23438,11100.1,
431.2135,27224.5,
432.21661,4324.5,
442.30435,3048.9,
446.26089,3720.8,Ay4+[N]
447.27206,3865.3,
452.23077,3335.1,
458.13342,2845.3,
458.19931,20863.4,
459.20041,3538.5,
459.23697,3889.7,
478.78064,10103.0,
503.29065,6521.8,
508.25082,5600.0,
509.25537,6842.9,
514.19922,6097.5,
514.32703,3593.0,
515.19952,4813.3,
517.29553,7986.0,
527.29126,6223.9,
533.28882,3655.2,
541.29602,6269.3,
544.45099,2926.8,
553.70941,7871.9,
554.21069,5197.8,
557.32727,4043.2,
559.3089,11039.0,
560.25623,3979.8,
560.30798,3283.2,
567.7641,27585.1,Ay10++[N]
567.81079,3244.8,
