m/z,intensity,ions_base_sc
158.09172,31856.3,
158.64522,28005.5,
158.82486,28699.7,
159.07664,29133.6,
159.28444,30861.7,
166.12262,370946.6,
167.12633,43057.2,
171.11334,53910.9,
172.98523,30267.3,
173.40547,441996.9,
175.11903,622495.8,Ay1+[N]
176.12209,60778.2,
178.13448,75163.0,
183.14973,45167.4,
184.13341,182469.7,
185.16466,47920.0,
187.07147,40994.7,
208.10805,31968.7,
220.75639,32699.7,
223.1555,614091.1,
224.1588,68301.9,
226.11877,79495.9,
229.1548,99920.9,
235.1185,37458.9,
240.13423,74077.1,
243.10999,48490.5,
244.16481,44425.6,
251.15047,1271949.1,Bb2+[N]
252.15395,183642.8,
252.65056,34837.7,
257.16156,62558.7,
274.18765,588662.8,Ay2+[N]
275.08157,45510.4,
275.19067,78135.8,
276.13428,74313.2,
277.11856,50204.2,
280.04822,32627.5,
293.11191,41059.6,
296.23312,35692.2,
299.17239,44152.2,
300.15656,88348.8,
314.24506,56897.2,
323.13504,57351.6,
332.20868,318243.3,
340.16254,121656.4,
340.18726,176274.8,
341.14542,64996.3,
342.23895,134266.2,
343.01697,38161.5,
350.21918,328849.9,Bb3+[N]
351.22009,40628.4,
354.68735,38832.9,
368.15964,49239.5,
387.272,682441.2,Ay3+[N]
388.27432,140328.5,
390.17844,38362.2,
399.26117,72713.8,
410.20328,84226.7,Bb7++[N]
410.70508,44557.8,
428.2532,37977.7,
431.71466,36388.3,
447.19968,46948.3,
453.24402,50591.4,
465.24603,414834.6,Bb4+[N]
466.24905,118675.8,
467.2251,314911.7,Bb8++[N]
467.72745,160570.9,
468.2309,68777.6,
473.27466,37874.4,
495.22003,38718.4,
496.22223,77678.2,
500.35608,499456.0,Ay4+[N]
501.35806,128064.0,
505.26721,74520.9,
518.16693,74385.3,
523.76776,273660.8,Bb9++[N]
524.26953,160276.1,
524.77191,64330.8,
528.30493,145124.9,
566.29327,106083.7,
571.39325,367497.0,Ay5+[N]
572.39612,117616.0,
576.27454,47996.1,
580.81177,42744.4,
582.3186,51555.4,
590.82825,130998.2,Ay10++[N]
591.33112,70427.3,
591.8291,50237.9,
594.28882,977219.6,Bb5+[N]
595.29211,347956.7,
596.29321,53894.4,
646.26917,47639.0,
652.87054,48929.2,
657.34827,39754.5,
680.229,48620.5,
680.29291,42256.4,
681.29749,65797.3,
683.29517,47941.8,
685.43665,797441.1,Ay6+[N]
686.43884,341658.3,
687.44073,58753.4,
697.32288,50230.6,
708.38654,102085.5,Bb12++[sc]
708.88721,108771.9,
730.33679,39479.9,
765.40601,70181.2,Bb13++[sc]
765.90936,113973.6,
766.40796,56918.2,
774.3197,123385.5,
792.39331,56245.0,
796.46875,163622.7,
797.39252,61150.2,
797.47565,90149.7,
798.39624,99213.5,
798.47479,43507.2,
801.3916,177817.5,
801.72467,161753.5,
802.05731,65764.9,
802.39221,48534.6,
804.95074,55144.5,
807.06244,288143.4,
807.39648,504532.2,
807.73132,400496.3,
808.06433,268222.5,
808.39624,90419.5,
809.0705,42139.2,
811.40723,57803.2,
813.07178,47795.2,
813.40375,107247.2,
813.49554,890125.4,Ay7+[N]
813.58063,43292.5,
813.72913,66865.3,
814.40936,75880.8,
814.49774,485266.4,
815.49774,62439.2,
817.40967,48607.7,
819.40057,325256.8,Bb7+[N]
820.40363,131560.1,
