m/z,intensity,ions_base_sc
157.13341,10065.8,
158.0927,8064.4,
158.3401,5896.3,
166.12271,33928.8,
169.13359,33710.7,
173.12843,9688.7,
173.40685,58948.0,
175.11894,125101.2,By1+[N]
176.12236,8660.0,
184.16939,6216.4,
189.08781,6748.6,
197.12816,14590.1,
217.08202,15468.0,
223.15518,9068.8,
232.11198,9853.8,
240.13432,24361.3,
243.91269,6733.8,
246.12703,29445.7,
251.15077,15855.9,
257.09537,34557.3,
258.14499,69357.7,
260.10629,10545.4,
266.14984,15305.8,
274.12207,251449.5,Ab2+[N]
274.44415,7281.6,
275.12518,19367.1,
276.15524,65176.2,
282.18121,106277.7,
283.18427,13598.6,
284.07034,8180.3,
284.16083,19605.8,
302.08109,15125.4,
304.16144,17398.0,
309.15549,8297.7,
322.17554,8666.4,
327.16751,8891.4,
344.15631,9867.9,
345.17667,21891.6,
348.16562,7872.8,
361.18307,117591.4,
362.18588,11541.4,
363.18741,406668.0,Ay3+[N]
364.1904,58885.2,
369.15948,21006.8,
373.19049,304525.5,Ab3+[N]
374.19312,48596.1,
375.18811,11310.6,
385.20712,11513.7,
387.16968,36284.4,
390.21829,9112.5,
395.19275,18820.4,
395.26672,9965.9,
397.15338,37553.9,
413.20358,36041.6,
414.2059,10618.2,
415.16379,27016.1,
416.16592,12263.1,
423.22223,7735.7,
423.72803,8340.2,
458.27988,18949.7,
462.25568,27396.4,
480.27029,16047.6,
486.27472,42489.8,
490.24545,7257.6,
491.22641,11730.6,
508.25146,160810.5,
509.25488,51276.0,
510.25107,14989.6,
523.78571,13959.9,
541.2984,38857.4,
542.29895,10180.7,
543.2251,8653.6,
559.30878,394760.0,Ay5+[N]
560.31152,110495.2,
561.31543,16739.7,
568.8009,18276.5,Ay9++[sz]
569.30212,9504.9,
578.30768,13087.0,
595.33856,83394.5,
596.34143,22818.7,
616.32965,12424.2,
617.94629,6572.7,
621.79974,17387.3,
622.29736,27831.7,
622.79431,14436.9,
623.33356,126442.4,Ab5+[N]
624.33539,41198.8,
625.34253,11789.7,
630.80573,1823683.5,By12++[sc];By0++[sc]
631.30701,1128910.3,
631.8078,391512.5,
632.30811,70511.6,
642.34875,14553.8,
660.35626,144562.3,Ay6+[N]
661.35931,58642.7,
718.38879,48298.1,
719.39044,14984.6,
740.64728,7576.2,
746.18024,7179.7,
746.39368,9197.1,
752.37598,31952.4,Ab6+[N]
753.36121,35821.9,
754.36725,9564.9,
754.89532,11361.4,
769.39764,11024.8,
775.06061,9892.9,
780.75226,17536.2,
781.08466,10113.7,
793.41974,11757.1,
793.74036,12104.3,
799.40283,72938.6,Ay9+++[pepB]
799.73645,119613.6,
800.07068,69239.5,
800.40259,28573.6,
802.42767,49334.5,
802.93018,36352.6,
803.42737,9253.7,
811.43481,188030.5,Ay13++[sz];Ay0++[sz]
811.93549,174219.1,
812.07245,9313.0,
812.43622,75287.5,
812.9314,10585.5,
817.76874,13868.5,
823.4389,22329.3,
829.42023,26631.8,
831.43219,10378.0,
834.75696,10293.6,
837.09662,50174.5,Ay10+++[pepB]
837.43115,61430.9,
837.76392,48011.2,
838.09698,21535.2,
842.93762,12442.3,
846.44543,40904.0,
847.44794,22102.9,
850.91864,10298.1,
852.48242,19105.6,
859.92358,12515.4,
861.13104,11273.1,
870.11798,56238.1,
870.48578,152728.2,Ay7+[sz]
870.78784,54290.9,
871.1217,36228.6,
871.4942,81585.0,
872.49963,15049.9,
889.81189,14762.6,
890.14508,24520.8,
890.81372,13589.2,
893.99384,12421.5,
894.50092,10339.5,
900.42932,14167.6,
910.43652,13391.7,
910.94147,10635.9,
917.78717,17853.8,
918.13074,22815.0,
918.4668,8538.5,
919.45349,15444.1,
923.46289,79546.0,Ay12+++[pepB]
923.79767,143271.9,
924.13135,105497.6,
924.46631,58112.3,
928.80121,8472.3,
930.82623,15733.6,
931.15747,34848.8,
931.49597,15392.1,
931.82794,19195.8,
933.81128,15937.0,
934.14362,14802.2,
934.48053,12933.0,
934.80768,15071.4,
942.47235,20465.8,
942.81879,14912.7,
946.48621,26088.6,
946.82172,29838.0,
947.15063,38257.2,
947.48358,34654.6,
947.82245,10835.6,
949.14825,16251.6,
949.49274,10841.1,
949.80896,26270.8,
951.49506,12449.0,
955.15381,108807.4,
955.48767,198445.4,
955.82129,185016.3,
956.15491,175320.4,
956.48438,46077.0,
956.82104,21732.5,
957.1568,9257.7,
957.45715,9184.2,
961.15759,2239839.0,Ay13+++[pepB];Ay0+++[pepB];By12+++[pepA];By0+++[pepA]
961.49176,4039101.5,
961.82544,3227738.8,
962.15875,1858946.0,
962.49432,405440.2,
962.83331,12863.9,
963.51239,15292.5,
966.99536,12888.3,
974.52655,15747.2,
975.52319,10073.9,
976.00354,9160.8,
981.52313,31282.6,Ab8+[sc]
982.53217,12432.6,
992.49854,30342.2,
992.9942,26763.8,
993.4881,10059.4,
999.53503,32422.2,Ay8+[sz]
1000.53967,16006.8,
1006.48981,121951.8,
1006.99109,122918.0,
1007.49005,87120.0,
1007.99292,37679.9,
1016.51251,8899.4,
1017.50775,11121.4,
1018.01367,15639.8,
1018.51843,14956.5,
1045.54846,50740.9,
1046.55396,20234.3,
1060.04895,11573.9,
1061.5249,11883.3,
1063.55908,83963.1,Ab8+[sz]
1064.56226,49724.2,
1065.55554,20010.6,
1066.56311,10480.8,
1074.05359,13862.4,
1074.54993,16212.7,
1086.4917,25838.3,
1087.49512,18352.0,
1096.54541,10118.4,
1097.56055,31783.8,
1098.06104,34123.4,
1098.57043,17570.1,
1101.56702,8037.1,
1104.05359,11120.3,
