m/z,intensity,ions_base_sc
157.13438,4055.8,
171.07637,16639.8,
172.04341,3067.1,
173.12863,12896.0,
173.40706,25376.0,
175.11919,4387.7,
178.76785,3285.1,
181.87456,3533.5,
184.133,10420.6,
185.16486,762429.6,
186.15993,4901.0,
186.16832,77257.5,
187.17159,4071.2,
189.08704,22919.7,
197.12819,3670.9,
200.13988,10703.7,
201.12332,34715.2,
202.12683,4042.8,
204.08006,9503.1,
209.13977,4608.0,
213.15979,207187.6,Bb2+[N]
214.16324,23128.7,
215.13849,8738.5,
217.08194,55817.2,
218.08534,5781.1,
218.14995,51288.3,Ay2+[N]
219.15366,5014.7,
221.08412,10544.6,
229.15517,5298.9,
232.07512,10805.9,
237.13527,9091.3,
239.96063,3174.1,
266.16135,9884.3,
273.55148,4213.3,
276.15286,4198.1,
286.13898,5704.8,
294.17996,3931.8,
295.10324,8292.4,
296.19781,5846.6,
298.13962,5269.9,
300.22852,4521.5,
301.09613,4332.3,
312.15552,7323.4,
312.19174,4161.5,
314.20743,24241.2,
316.15005,13284.8,
319.10547,6368.4,
321.24472,3938.3,
328.22394,5510.1,
330.16589,38102.1,
330.20209,10839.7,
331.17044,4839.7,
331.23407,120107.0,Ay3+[N]
332.23752,18925.9,
333.24002,4301.6,
337.20303,33210.8,Ay6++[N]
337.70447,21180.9,
338.20547,6727.2,
343.17215,7073.3,
347.10275,5776.2,
369.12213,9881.1,
394.68719,8060.6,
394.71652,164215.2,Ay7++[N]
395.21796,83028.0,
395.71948,18457.8,
401.23892,4478.0,
411.22464,5385.8,
413.20343,18187.0,
425.27432,6385.9,
429.23416,11687.4,
429.27075,10511.1,
431.21362,18420.3,
443.28546,7976.7,
446.25955,6513.4,
450.27002,7822.2,
450.7695,16185.6,
452.23013,5880.5,
458.19955,23029.2,
461.23767,6161.6,
478.77948,9834.6,
479.78464,4158.2,
500.29471,40867.2,
500.79681,33794.7,
501.29895,10510.9,
512.68945,7440.1,
514.32397,4456.8,
517.29724,8980.8,
527.29443,10930.5,
527.79858,6741.2,
540.29913,5973.0,
550.25415,5251.0,
559.31012,4769.8,
561.16998,3915.3,
567.76349,47750.2,Ay10++[N]
567.80823,7299.1,
568.26538,17450.0,
568.76575,8554.5,
571.28345,8779.5,
573.22534,5397.9,
576.82281,5788.7,
588.59827,9432.7,
588.93445,7068.1,
590.77655,4919.9,
600.28436,21166.9,Ay16+++[N]
600.61896,19465.6,
600.95062,10462.2,
601.96124,4881.6,
608.30286,5135.7,
608.48975,6486.9,
618.76544,4425.7,
623.33752,6482.2,
623.7851,4701.6,
624.34497,4628.1,
625.77338,5167.8,
626.28552,3584.6,
626.62744,9083.7,
626.96362,6275.9,
629.28003,9240.2,
631.50098,8665.1,
632.28625,16394.6,Ay11++[N]
632.78625,12731.9,
632.96643,6080.3,
633.29059,8788.8,
639.31915,17084.4,
639.37317,4260.5,
640.37341,4114.6,
640.79541,6452.4,
641.35034,32237.6,
642.31525,11710.9,
642.36267,8206.6,
643.32416,5692.4,
644.25897,7117.5,
648.10492,5975.1,
648.32263,10941.5,
651.50781,14715.2,
651.70795,15062.5,
651.90546,9391.9,
652.10773,5689.4,
653.96466,7115.7,
654.04376,5753.6,
654.29755,11686.9,Ab5+[sc]
655.11066,7956.9,
655.30969,9482.8,
656.90637,5207.5,
657.33057,6027.3,
658.04285,5057.5,
658.37836,8291.7,
659.36121,15011.1,
659.51147,9849.7,
659.97931,6293.6,
660.31952,6416.7,
667.33374,5930.2,
667.92297,5185.3,
670.33008,6128.3,
671.3219,24397.9,
671.52203,21558.4,
671.72235,15132.0,
671.92188,13946.6,
