m/z,intensity,ions_base_sc
159.46419,64085.9,
166.12271,71396.2,
167.4205,69508.2,
169.09763,86532.5,
172.07202,88778.2,
173.40593,1272089.4,
175.11925,121424.7,
185.16528,146250.1,
187.10855,110988.5,
187.14433,147902.3,
200.13844,99746.3,
201.12334,174948.9,
203.43027,64387.1,
211.14452,103191.6,
212.10329,174791.6,
213.15991,128123.9,
215.10257,109411.6,
215.13922,234917.8,
217.13649,101695.0,
225.12843,166882.8,
228.13431,128527.2,
229.1187,145840.8,
230.07733,251371.9,
239.12657,136014.2,
243.13403,303774.5,
244.09229,96047.7,
245.13252,75275.1,
253.19049,74947.8,
258.34595,77429.4,
273.11902,81918.9,
283.1037,123105.9,
284.08835,116068.4,
296.14813,2396674.3,
296.64954,776723.5,
297.15088,206336.1,
300.15512,249603.9,
301.11383,246593.3,
327.09442,75674.9,
328.07736,111969.4,
328.18668,140485.8,
330.17999,133567.0,
338.69269,1356945.4,Ab6++[N]
339.19357,389381.3,
339.6965,135193.8,
340.1871,270374.0,
341.18942,88375.3,
343.16138,268352.5,
345.1041,472940.9,
352.69006,1219142.1,Bb7++[N]
353.19171,601513.3,
353.66364,70605.8,
353.69327,199241.3,
359.17032,199261.6,
370.70734,112122.3,
376.19385,284223.1,
379.71188,771554.6,Ay7++[N]
380.21341,420498.2,
380.71649,101014.9,
401.69022,346763.6,
402.19208,91746.0,
410.2034,10606572.0,
410.70493,4616232.5,
411.20584,1402377.0,
411.70609,208405.0,
412.14664,208852.5,
414.19827,107037.1,
423.22766,138450.6,Ay8++[N]
423.72797,148737.4,
429.17236,127716.0,
436.73483,161605.9,
437.23376,87983.9,
441.16263,112619.9,
445.74026,1782477.1,
446.24133,813313.1,
446.74237,324629.0,
449.25116,401337.3,
450.73083,87697.4,
451.22418,179006.8,
456.18695,74307.9,
458.18918,266619.0,
459.73776,6998671.5,
460.2392,3620409.8,
460.74066,1114061.0,
461.24222,202947.0,
473.21173,108411.7,
477.24585,1117084.0,
