m/z,intensity,ions_base_sc
157.10817,2538.8,
158.09233,2622.1,
166.12267,2674.3,
173.40837,8232.4,
175.11896,31621.7,
178.33461,2470.6,
185.90662,2570.4,
194.2108,2398.9,
223.15578,3724.0,
226.11951,4399.5,
229.12878,3234.5,
229.61752,2729.4,
246.15582,4665.8,
249.16022,9959.3,
251.15059,7950.8,
277.15475,14335.1,
278.15765,3150.3,
293.11325,16286.5,
340.16153,4211.5,
342.21423,5195.5,
350.21826,5744.1,
359.24026,20605.1,Ay3+[N];By3+[N]
360.24472,4050.9,
391.23462,2860.4,
406.19763,14429.8,
424.28506,2776.6,
440.21884,9714.9,
453.24567,9882.1,
456.17789,3922.9,
465.24548,8807.0,
471.25708,3438.4,
471.29404,3481.1,
477.23602,3506.2,
487.32431,4734.8,
519.28259,3982.0,
539.31946,10705.5,
541.26514,7289.3,
542.26892,3347.6,
564.27777,5262.0,
566.33057,8531.1,
569.2608,26832.1,
570.26276,9728.8,
594.28833,28900.1,
595.29156,9187.1,
634.31329,3088.6,
640.29218,3662.8,
641.36499,4066.0,
643.21979,3151.4,
651.34949,4067.6,
654.34967,3776.6,
681.88208,3271.8,
682.34485,5343.8,
686.38843,11793.4,
694.42499,3149.6,
695.41815,4700.0,
697.31592,4219.7,
708.35962,4119.3,
712.43536,129251.6,
713.43854,44875.1,
714.44147,8423.2,
720.41028,14460.6,
720.90808,8706.5,
721.41199,4970.5,
819.39996,14776.8,
820.40161,4703.0,
823.46637,17804.9,
824.46808,8819.7,
841.47766,61265.0,
842.48151,21955.6,
843.48499,5210.0,
855.63751,3611.8,
892.45453,4199.6,
905.44568,3644.1,
909.48187,3965.3,
910.46832,18617.3,
911.474,10776.5,
927.49359,1919951.8,Ay7+[N];By7+[sc]
928.49634,1024981.6,
929.50616,216245.0,
930.54541,30438.9,
931.55707,3547.5,
933.44293,20568.4,
934.44305,10029.6,
956.50598,27643.2,
957.50568,11107.9,
958.50708,5009.0,
1018.53271,10273.3,
1019.53711,5213.5,
1029.50623,7096.3,
1030.52148,3774.7,
1046.52686,66322.0,
1047.52942,42205.5,
1048.5343,8691.9,
1055.57288,23547.8,By8+[sc];By0+[sc]
1056.5769,9771.8,
1057.57837,3520.1,
1108.06628,7166.2,
1108.5708,3216.7,
1109.07947,3167.9,
1116.59839,79186.0,
1117.08069,75449.7,
1117.6189,147248.6,
1118.08337,15622.2,
1131.62671,4306.0,
1132.60999,3277.5,
1141.60596,3969.1,
1142.59106,5289.0,
1143.59033,4119.8,
1159.60962,86408.6,
1160.61145,54267.3,
1161.61353,18808.8,
1169.67712,4202.3,
1177.62329,13730.9,
1178.62622,5534.3,
1284.71008,3245.0,
1287.70374,38754.4,
1288.69482,68571.2,
1289.69434,36235.3,
1290.68982,10256.9,
1305.71436,1240808.3,
1306.71729,836492.1,
1307.71948,302215.3,Ab1+[pepB]
1308.72278,29630.9,
1432.68286,3969.6,
1433.69446,6838.7,
1493.70508,4035.5,
1893.69299,3053.4,
