m/z,intensity,ions_base_sc
157.09718,3494.8,
160.05391,2801.2,
161.03824,4217.3,
161.07434,21664.4,
166.12265,39394.4,
169.06068,2867.8,
171.07651,9072.1,
171.11316,4363.7,
173.12848,9015.1,
173.40123,50436.8,
173.41028,2828.7,
173.75146,2944.1,
175.11902,38062.0,
178.0645,40336.2,
185.16487,13232.0,
187.07141,4240.8,
187.14423,3931.3,
190.0647,5049.2,
196.07187,3187.0,
198.55054,2457.0,
199.10786,3905.7,
201.03287,4088.8,
201.12357,8723.9,
210.0219,8159.7,
213.03337,5155.3,
213.10521,2344.2,
213.15918,7206.9,
215.0843,3517.6,
215.13928,6274.5,
217.08208,3568.2,
218.05936,6131.6,
218.15001,12574.0,
219.15369,2710.8,
225.0984,2726.6,
226.08295,3549.8,
227.04857,32901.1,
228.05173,4092.9,
230.05934,11289.0,
230.09607,4807.8,
232.11148,34502.2,
234.0909,25071.1,
235.08568,5400.0,
239.10553,6139.8,
240.0972,4716.9,
241.10036,3529.9,
243.13391,12051.3,
244.07492,7362.5,
244.0923,3756.4,
244.16579,5933.4,
245.06071,2730.7,
245.07729,7268.6,
252.11003,3089.6,
255.07985,4002.3,
258.09103,16939.8,
258.12717,10414.6,
260.10687,10191.9,
262.08582,119301.9,
263.08887,13009.2,
264.08057,3249.6,
268.12943,4135.3,
270.14496,37464.6,
271.14954,4184.2,
272.10709,4083.6,
272.13565,8182.8,
274.12119,4106.2,
281.0517,11350.1,
283.10379,4704.6,
286.0325,3120.4,
286.12317,6001.4,
286.13953,4587.0,
287.08167,5399.5,
289.0965,6546.1,
289.13358,6946.7,
289.16199,29606.2,Ay2+[N]
289.18692,14837.5,
290.11667,4792.2,
290.16476,4266.6,
293.07446,7482.1,
295.0704,2793.7,
299.06079,6390.6,
300.15659,3924.9,
301.11456,8737.1,
304.04175,7347.4,
304.16214,7312.4,
307.14365,45695.0,
308.14679,5198.3,
309.14822,42846.4,By5++[N]
309.6499,18553.3,
309.66794,2558.3,
313.0968,10869.6,
321.06873,47554.2,
330.1272,2792.8,
331.10736,20443.3,
331.14471,4968.2,
341.0184,2903.9,
355.06839,4129.4,
359.14047,2747.4,
359.1709,3271.1,
361.15384,18074.7,
361.17841,4138.5,
362.15674,3530.5,
372.15222,2956.4,
378.09009,6331.3,
385.22025,3455.1,
386.20404,3163.4,
388.23126,3604.5,
389.13058,2939.7,
390.18854,5810.5,
390.69086,4364.7,
391.19397,36687.3,By3+[N]
392.19672,4992.7,
402.18054,4346.9,
402.24612,85593.9,Ay3+[N]
402.27478,5534.1,
403.22998,34454.0,
404.10559,21205.5,
404.19269,4088.8,
404.23254,10875.0,
411.68988,7683.5,
412.14728,4899.9,
412.19208,5798.3,
412.69351,2493.5,
415.03644,5138.5,
420.22781,11214.6,
421.13275,9147.8,
422.1163,22327.7,Bb3+[N]
423.1196,5296.8,
429.08633,4888.6,
430.15778,3734.2,
432.25562,3667.2,
439.14291,13380.7,
440.14319,3639.3,
446.15256,4877.2,
461.22363,6383.7,
461.72708,5482.7,
465.27689,9029.4,
465.77866,7962.9,
480.22073,9285.4,
487.26678,3908.0,
488.18268,7524.4,
498.30417,3590.9,
499.75598,4253.9,
503.11078,3771.5,
515.33051,82039.8,Ay4+[N]
516.33051,18800.3,
517.31909,10249.0,
517.76825,5488.1,
518.26788,5109.5,
520.23663,29226.8,By4+[N]
521.23743,3956.8,
522.19354,4838.6,
522.81152,3146.8,
540.20569,6200.0,
547.20245,4760.8,
549.2713,17735.3,
550.27209,3363.7,
559.21722,4822.6,
581.26782,5285.8,
583.24756,3502.2,
588.34625,7967.7,
594.26031,12952.3,
599.28009,4786.5,
600.25909,6174.2,
601.28577,5034.8,
603.20728,8121.3,
604.21527,4714.2,
610.29315,5799.5,
610.79327,4641.2,
611.24207,4726.5,
611.29419,6423.0,
616.26532,3739.6,
617.28925,485573.7,By5+[N]
618.29187,131256.5,
618.34863,3423.1,
619.29413,30310.4,
620.29858,3939.5,
622.2475,4440.4,
623.24725,3556.0,
624.77173,39820.5,By9++[sz];By0++[sz]
625.27258,36131.4,
625.7724,17635.9,
628.41437,55811.2,Ay5+[N]
629.41766,14690.4,
635.28375,3573.8,
637.823,4761.0,
638.32336,7261.6,
658.23083,4240.5,
659.32166,4599.4,
663.38287,44737.0,
664.38684,16566.8,
666.28625,5952.8,
672.3811,3587.1,
673.36859,3003.1,
676.24152,3568.1,
683.79095,3310.5,
690.32373,4333.5,
693.28162,6029.4,
694.28546,4182.5,
700.63477,4089.9,
702.3363,3327.0,
703.33228,2983.9,
706.83429,8516.4,
707.34521,19416.1,
708.34717,12275.5,
710.302,4872.8,
710.83844,4520.3,
711.33752,8314.3,
711.58911,5225.6,
711.83752,4670.1,
715.44672,137125.8,Ay6+[N]
716.44989,58009.4,
717.4519,7411.3,
718.31805,3629.3,
721.31976,21511.4,
722.31805,7800.6,
723.33966,3619.6,
727.33942,3325.4,
728.33661,3451.3,
728.57886,6164.1,
728.67944,5286.6,
729.01324,8121.1,
729.67487,4303.8,
731.34338,4271.4,
732.03644,2904.9,
732.35339,9662.9,
732.84192,10551.8,
733.08484,5894.2,
733.33917,11624.2,
733.83209,3974.1,
736.35693,3825.9,
736.67346,3182.1,
740.68817,4342.6,
741.0166,5111.4,
741.36249,4102.8,
742.83679,5386.8,
743.08429,5781.1,
743.57574,4473.5,
745.03094,8881.5,
746.69952,6540.5,
747.03992,6378.9,
748.39764,5040.6,
748.72949,5590.5,
749.06879,11352.7,
753.84503,10674.1,
754.09412,5179.4,
754.34912,7985.5,
757.35907,4128.0,
757.8725,9653.4,
758.09674,6334.9,
758.35345,16879.1,
758.599,10098.3,
758.86456,6542.0,
765.34906,5224.3,
774.41742,9246.0,
779.03088,9605.1,
779.36871,22216.0,
779.70874,4135.0,
780.03632,4798.7,
780.36859,13276.0,
780.85376,4150.7,
783.34619,4525.4,
784.34216,3678.2,
785.03595,9602.2,
785.37225,13965.3,Ay9+++[pepB]
785.71014,8186.3,
789.0332,4434.7,
790.36267,5407.9,
791.27063,16625.0,
791.44177,27319.3,
792.27252,5647.6,
792.35181,8602.0,
792.44495,27341.2,
793.27649,3905.9,
793.35645,7876.3,
793.44153,4819.7,
793.85138,5091.0,
794.35339,7326.5,
797.40167,5347.2,Ay13++[sc]
797.90363,4525.9,
798.3988,3634.8,
799.039,7414.6,
799.37311,9332.0,
799.70428,7355.2,
805.03949,3951.1,
805.36401,12039.7,Bb4+++[pepA]
