m/z,intensity,ions_base_sc
157.13364,3457.4,
159.04512,2080.7,
166.12276,28145.1,
167.12553,2928.2,
169.13359,8729.5,
171.07643,16155.2,
173.12872,3109.5,
173.40146,44583.8,
175.11882,5033.3,
177.89548,2284.7,
183.11295,3598.7,
183.52284,2424.5,
185.16512,4450.4,
189.17873,2575.5,
190.94458,3222.1,
192.67511,2814.7,
197.12852,4203.2,
201.12344,3973.2,
213.08734,4984.4,
214.11871,5000.5,
221.09554,10288.3,
223.15521,5182.7,
226.15466,7269.1,
235.14417,3314.8,
238.14226,2539.0,
239.10626,6180.6,
239.1402,5050.0,
244.16568,64910.9,Ay2+[N]
245.16937,6318.1,
246.12595,3245.8,
251.15051,8556.3,
256.16571,20107.7,
257.09555,8146.3,
260.10663,2805.1,
267.10925,3356.8,
274.06821,2949.8,
274.12222,30232.8,
275.12537,3798.6,
282.18167,8830.2,
283.65826,2696.2,
284.16068,40394.0,
289.16168,8762.7,
294.18106,14199.3,
295.1842,2984.1,
321.14764,5510.2,
326.17007,3852.2,
337.05225,2848.2,
341.18649,5094.8,
342.12903,7225.7,
343.23477,5704.9,
350.21906,4345.3,
354.1662,3074.1,
358.21292,20679.2,
359.21738,2839.6,
359.63681,2766.7,
373.19043,19091.0,
374.19324,4776.3,
384.18784,32013.2,
384.67343,3330.3,
388.23016,10513.0,
431.24026,11535.7,
437.57678,3783.6,
454.23276,5569.6,
467.24948,2898.4,
469.27652,5435.3,
473.23972,39004.0,
474.24338,7011.8,
474.73758,16950.6,
475.23889,5936.3,
479.26263,3545.9,
481.76123,6002.5,
482.25961,5173.1,
484.75757,5546.4,
485.25705,3543.2,
486.27252,3604.4,
497.27249,10460.1,
498.27368,3074.0,
501.31561,6414.0,
506.29553,3909.4,
507.25009,2845.2,
525.76575,3128.7,
532.28333,10670.4,
532.78351,4984.4,
540.22845,2868.8,
542.32141,2813.1,
548.27887,5000.5,
553.3111,4524.3,
553.81238,5282.2,
558.33191,3497.9,
568.98236,3931.1,
569.31714,4004.5,
569.79083,67428.3,
570.29224,29830.8,
586.32336,5818.3,
588.34698,25142.9,By5+[N]
589.35004,4007.6,
589.79767,7361.9,
598.80377,4596.6,
600.33551,13275.2,
606.23865,3625.8,
607.34662,5007.9,
623.33313,10789.8,
624.33331,3390.1,
626.3335,6917.7,
630.34412,3826.9,
645.02795,5131.0,
647.80396,12306.7,
648.3031,10370.5,
651.0307,5204.5,
652.40729,2744.4,
672.38495,3444.0,
679.81885,3912.9,
680.31671,5183.9,
682.87268,4129.4,
689.38086,3306.9,
697.02032,9010.3,
697.35413,8923.3,
697.6864,5593.7,
698.02924,4702.2,
702.35925,4703.2,
706.31403,3630.2,
711.36725,114741.6,
711.86871,64833.6,
717.38959,19316.0,By6+[N]
718.39191,7563.0,
736.39209,4944.9,
739.35284,7825.0,
752.3761,12645.5,
752.87042,15431.1,
753.37128,17808.5,
753.85974,8069.4,
754.38031,3796.6,
757.87073,5065.9,
767.91034,7721.8,
768.14191,4001.4,
768.40369,8579.0,
769.40063,5852.2,
770.41199,16434.1,
770.91675,11905.4,
771.41315,7628.2,
771.91766,5025.5,
772.37891,4713.7,
772.64478,4469.4,
788.04614,4393.2,
788.65509,5280.3,
788.72882,4624.2,
789.15527,8643.1,
793.15796,3774.3,
793.39996,5159.0,
793.65607,8299.5,
793.90625,4628.2,
796.9046,3741.7,
797.41278,5061.0,
798.0022,12396.9,
801.40393,7371.5,
803.6344,3472.9,
803.88715,5026.5,
805.45135,3718.7,
808.06165,4148.6,
808.91486,4220.7,
811.40991,6810.2,
811.9292,4734.5,
812.42487,5480.7,
813.40863,4098.8,
816.41382,4989.3,
817.09082,3778.5,
817.40497,21443.8,
817.90271,21007.9,
818.16071,4124.6,
818.43518,18754.0,
820.39478,3706.6,
821.05847,6294.8,
821.91321,18755.9,
822.08008,6309.6,
822.16461,18655.5,
822.41479,30161.4,
822.66418,10379.8,
822.91431,6818.5,
825.94244,12677.1,
826.40515,324545.9,
826.50494,19539.9,
826.73364,18760.4,
826.9071,280706.2,
827.06372,16756.8,
827.40619,28883.3,
849.91956,3476.1,
851.41675,5465.8,
853.4176,6043.0,
853.66736,9512.0,
853.92053,16671.3,
854.1701,21167.5,
854.41559,6220.9,
872.42731,3511.8,
878.9837,3356.3,
880.42542,13179.6,
881.42828,4343.9,
892.76538,6986.0,
893.85114,5590.2,
894.03705,3812.4,
895.44244,6800.4,
906.44885,4654.7,
907.4613,3713.3,
917.49512,3580.8,
928.46716,3301.2,
931.49176,5741.7,
933.46863,7401.9,
933.79199,4939.3,
934.13892,3982.3,
934.46722,4230.1,
936.11597,3987.2,
936.67841,6715.9,
936.88184,4036.6,
938.4798,3872.8,
939.79865,5124.3,
940.80219,3542.5,
940.9743,3456.6,
941.46112,4620.2,
942.45374,5621.4,
943.47418,5221.0,
944.21198,3674.3,
944.4751,4461.4,
946.96503,12424.4,
947.46423,20123.6,
947.802,5627.3,
947.97205,5702.4,
948.12677,5905.6,
948.22754,5977.0,
948.46857,24103.3,
948.72144,4156.5,
949.4726,8086.2,
951.07544,11725.9,
951.4798,4675.7,
955.97113,23116.1,
956.47107,10917.5,
956.96771,5198.0,
957.10608,4804.2,
960.48975,3653.5,
965.48792,5462.8,
968.28894,4731.5,
968.49762,18470.5,
968.6842,8051.8,
968.88464,9804.5,
969.08521,6944.6,
969.27936,4289.3,
969.49475,10931.4,
970.00586,6080.9,
971.82996,7676.2,
972.49591,5725.5,
974.46912,3488.6,
976.24414,5708.4,
976.49347,5146.6,
976.74854,12809.9,
976.98999,8210.8,
977.24353,7308.0,
977.49408,13851.4,
977.82788,5681.5,
978.47034,13555.1,
979.4798,5866.0,
981.51569,5629.8,
990.48126,4288.8,
990.99921,5786.7,
991.4826,5056.6,
993.4848,7270.2,
994.24756,4776.4,
997.75757,7112.5,
1001.14148,14622.4,
1001.48401,16866.6,
1001.76794,11117.9,
1002.0072,17035.9,
1002.14105,5000.3,
1002.258,13494.2,
1004.01166,4866.0,
1004.5127,8066.6,
1004.84747,5391.8,
1004.98486,3915.9,
1005.185,7182.4,
1005.50275,5572.9,
1009.46637,7500.8,
1010.50452,5417.8,
1010.84894,17198.1,
1011.18359,15113.6,
1011.51074,9683.6,
1013.48267,8575.9,
1013.97705,6325.7,
1018.5011,5538.5,
1024.83936,4346.3,
1027.47961,4693.7,
1045.02344,14355.1,
1045.52576,8457.8,
1046.02661,6203.6,
1049.50806,4327.3,
1051.50818,6022.3,
1054.03027,22411.5,
1054.5321,37105.2,
1054.77734,4699.6,
1055.03064,20568.8,
1055.53381,12743.0,
1056.83521,6998.9,
1057.17371,9220.2,
1057.51367,5956.2,
1057.84473,9460.9,
1058.17883,5386.1,
1058.52161,8884.7,
1063.84802,8657.7,
1064.19397,12773.8,
1064.52429,11267.2,
1064.85596,9502.8,
1066.48792,40932.7,
1067.49182,19230.7,
1079.52246,4624.3,
1081.57239,6113.8,
1083.62756,14966.1,
1084.63232,15840.0,
1085.6333,8209.7,
1087.04211,5239.8,
1087.53992,9573.5,
1095.54456,7706.5,
1104.55725,7819.8,
1105.05432,4818.6,
1111.54431,6149.9,
1112.04529,9914.6,
1112.55298,9309.9,
1114.01965,12039.9,
1114.521,12506.6,
1115.02319,6757.2,
1138.573,141187.6,
1139.57605,70336.0,
1149.54419,3890.1,
1170.56323,5901.4,
1171.06396,7717.0,
1178.58716,11808.5,
1179.57483,32488.9,
1180.57312,17066.3,
1196.59656,11217.0,
1197.59985,6056.2,
1219.59436,4113.1,
1222.56946,5538.9,
1276.60632,5950.2,
1281.61804,4717.3,
1294.59778,54499.9,
1295.60168,34602.6,
1296.6073,4565.4,
1313.6449,4216.1,
1331.64783,5566.8,
1332.6582,6098.0,
1340.64111,4094.9,
1358.63293,8444.3,
1359.63416,7108.1,
1379.6261,7376.0,
1421.73315,5936.4,
1422.72156,5331.2,
1467.68811,7384.2,
1539.81421,9144.7,
1540.79944,4487.9,
