m/z,intensity,ions_base_sc
147.11301,4329.7,
152.10686,6328.2,
153.06598,7215.2,
153.1024,6048.3,
154.09793,3423.0,
155.0816,13111.7,
155.11797,4685.8,
157.06096,6525.2,
158.09265,15566.9,
161.09224,6835.5,
165.10277,2588.9,
165.13884,17847.7,
166.1228,361257.8,
167.11877,3732.8,
167.12614,26764.9,
169.09749,7369.4,
169.13368,46578.2,
170.06683,2730.3,
171.07657,21556.2,
171.11301,88482.7,Bb1+[sc]
172.10852,4919.1,
172.1161,4424.7,
173.09216,19944.2,
173.40187,91613.0,
175.11917,97211.4,Ay1+[N];By1+[N]
175.12788,6190.4,Ay1+[N];By1+[N]
176.12265,5176.1,
179.11778,3789.5,
181.09746,72167.7,
182.10011,4234.6,
182.12903,12751.4,
183.11308,30775.1,
183.14941,79218.8,
184.15324,4997.0,
185.16499,22363.8,
187.10803,8440.6,
187.14417,13289.2,
189.08743,3768.1,
191.11839,11479.6,
191.30429,2822.7,
193.13315,6027.3,
194.12898,947592.1,
195.13239,71438.0,
195.14832,3096.5,
197.12869,44204.5,
198.08745,8593.2,
198.12393,136179.3,
199.10791,101180.6,
199.12692,5100.7,
200.11182,5674.9,
200.13957,42310.7,
201.0872,19720.1,
201.12358,27371.3,
202.11848,4632.7,
208.14417,6902.0,
209.09235,5771.0,
209.12875,89067.9,
210.1236,10989.2,
210.13322,3707.2,
210.16031,4570.7,
211.09717,2867.3,
211.10802,11833.5,
211.14465,6552.7,
213.16,15223.1,
214.1553,5215.7,
215.13937,12005.9,
219.14943,11977.5,
222.12436,9331.4,
224.13957,3039.2,
226.11887,1071613.0,
226.15511,110242.4,
227.12222,86715.7,
227.15836,9848.4,
228.12325,3832.6,
228.13451,35080.0,
229.11855,38567.5,
230.12279,4234.0,
234.15331,9048.8,
236.13979,24223.3,
237.12393,10665.6,
237.19498,3409.9,
238.11816,6854.5,
243.14589,9530.0,
245.12483,32755.2,
247.14479,6685.2,
248.16046,9881.3,
249.12389,3069.4,
250.11841,5562.5,
251.10321,3292.7,
252.13509,5967.8,
253.16711,4909.2,
254.15024,223535.7,
255.15355,24540.0,
256.13019,4971.2,
262.15143,82993.1,
268.12958,6264.4,
270.14557,17905.2,
271.14725,3311.9,
271.17712,12616.0,
275.67133,9743.8,
279.14609,3701.8,
280.12936,8410.3,
280.16614,22528.5,
281.15421,5635.9,
282.1564,933855.8,
282.21786,39676.9,
283.15945,94192.8,
283.22131,5389.5,
284.16251,4000.7,
284.19901,4844.1,
288.15485,3893.6,
289.66916,21446.5,Ay5++[N]
290.14984,4397.2,
290.17035,4197.9,
290.18765,6883.6,
292.12915,4417.4,
292.2023,24299.0,
294.18161,61645.9,
295.14032,6614.5,
295.16904,10437.8,
295.18555,7061.3,
295.66959,3846.5,
297.15616,25048.8,
297.19263,66863.5,
298.1402,15515.5,
298.17722,4313.0,
298.1954,9886.0,
300.15546,4182.8,
303.67322,3747.7,
307.17694,36290.5,
307.21326,28754.9,
308.16138,18493.9,
308.19708,108850.5,
309.2002,13145.6,
310.21252,13699.4,
311.21594,3261.6,
311.24561,3389.3,
312.19211,51090.1,
313.15219,5673.5,
313.1962,3927.7,
314.20645,5757.0,
315.16687,12916.9,
324.19196,3551.5,
325.18744,702152.6,
325.22369,27536.9,
326.19061,93009.0,
326.22528,4772.6,
327.19293,4053.9,
328.18689,10232.4,
333.15683,4372.4,
335.20834,8429.6,
336.1922,34536.7,
337.19205,3288.3,
338.22018,5006.6,
339.20441,5553.0,
342.20248,18271.9,
343.16229,7206.7,
343.20993,9073.2,
344.1933,15554.9,
345.19553,3820.9,
347.18347,4827.9,
348.15717,5423.7,
349.18701,7032.9,
351.16663,12738.2,
352.16193,16866.4,
353.21875,217009.4,
354.22174,36670.0,
361.15033,6934.6,
361.21985,208594.5,
362.22263,17835.1,
363.16666,6368.5,
365.19986,4262.7,
366.71631,5911.0,
367.23422,4367.1,
369.17703,5493.7,
369.21329,5637.9,
373.71353,8430.6,
374.20737,5350.2,
377.18256,25734.5,
377.2164,5224.4,
378.17776,15288.2,
379.16174,74491.4,
379.23279,4877.6,
380.16418,7668.2,
380.19241,7322.2,
380.7229,3649.2,
381.17749,12485.5,
381.22479,218197.4,
382.22745,32985.4,
382.71964,4863.5,
383.26553,19732.7,
384.22473,14111.4,
389.72702,25455.7,Ay7++[N]
390.22852,4754.0,
393.22522,5412.9,
393.25204,6185.2,
394.20883,211916.6,
395.18668,5256.4,
395.21234,25163.4,
396.18845,20505.0,
396.26083,62267.2,
397.26395,10415.8,
398.20377,13359.3,
399.18677,3597.6,
402.23795,4994.5,
403.72479,13394.4,
405.25165,3865.3,
407.22952,3983.8,
411.2608,35325.3,
412.21957,123625.4,
412.26416,6627.6,
413.2225,15145.4,
414.19849,11516.4,
416.21823,3839.6,
424.25595,117647.6,
425.25958,22914.2,
426.20044,6893.6,
428.74609,4637.6,
432.22617,5050.7,
433.21017,4750.0,
433.24451,4813.3,
436.25888,5804.6,
438.27203,6133.8,
441.75641,22024.4,
442.25323,4252.0,
443.24915,8649.1,
444.20795,6208.9,
450.23486,36380.9,Ay4+[N]
450.27182,28857.8,
450.7616,321395.8,
451.23145,10267.1,
451.26358,130806.1,
451.76422,21173.0,
455.22549,6490.4,
457.68777,3453.2,
460.2196,16270.9,
460.2518,4765.7,
464.25217,15587.8,By4+[N]
465.25058,4102.4,
465.59302,16302.7,
465.92722,13534.3,
466.26376,5784.4,
467.26208,15939.7,
467.29822,27588.1,
468.24576,11671.2,
468.30298,5370.8,
469.24112,9083.7,
472.25165,30882.9,
473.23666,11856.0,
477.24615,122209.0,
478.23224,39364.8,
479.23224,8575.9,
482.26169,11769.2,
485.27271,13759.9,
490.26254,477884.8,
491.2655,81478.2,
492.27618,25212.3,
492.78281,10815.1,
493.27789,54043.4,
494.28229,10436.2,
495.25668,168057.3,
496.25916,29219.2,
500.27359,6925.3,
501.28564,23010.6,
501.78555,8043.6,
511.2334,2990.5,
511.24692,4466.9,
511.28815,31801.7,
512.30408,9778.3,
513.26715,77393.6,
513.30908,6656.9,
514.27148,15411.7,
517.78522,10818.8,
522.29443,8604.5,
523.29053,4802.6,
526.79028,14823.8,
527.29346,11734.2,
533.30792,8697.1,
535.32477,23119.0,
535.79797,7978.4,
537.30853,4539.5,
540.30292,35417.6,
541.30548,8277.9,
549.30444,9162.0,
550.33783,6189.4,
561.30347,49138.4,By5+[N]
562.30579,12094.7,
563.32104,19753.0,
564.3208,4473.7,
566.33142,8115.9,
567.31531,10841.5,
568.30988,4420.8,
571.32208,9975.3,
572.30615,10208.6,
574.2984,5625.7,
576.31531,33252.8,
577.31842,23283.0,
578.33014,107537.3,Ay5+[N]
579.28326,4631.7,
579.33368,28274.6,
581.33099,15173.2,
584.34088,6037.4,
589.33105,629679.3,
590.33368,152762.5,
591.33643,24391.6,
592.30768,10926.6,
594.32544,72616.8,
595.32684,13171.7,
599.34393,8355.3,
606.33734,7726.3,
606.39508,4430.6,
609.37024,5324.4,
610.31897,5510.6,
611.37964,4871.8,
612.33704,17158.3,
613.34131,4439.3,
618.33997,4308.9,
621.36273,4070.7,
627.34619,5631.3,
631.34912,10697.2,
631.8465,12027.3,
632.37201,11425.1,
634.39154,9707.6,
636.37311,4088.9,
639.37286,19911.7,
640.35718,15999.8,
640.43872,4339.4,
640.85284,13995.6,
641.34973,4057.3,
643.88409,4579.8,
644.38458,4168.9,
649.35907,45327.7,
649.86084,37515.0,
650.36169,14407.0,
657.33173,5942.5,
658.36707,4142.1,
658.85986,3943.8,
660.3728,22541.6,
661.37805,6036.8,
663.86951,5051.6,
664.37048,7845.2,
664.88721,5223.7,
667.34412,8281.7,
671.86194,4604.5,
673.88983,8490.5,
674.39288,10253.9,
674.89392,4631.0,
675.34729,20270.0,
675.87469,6257.3,
676.3855,9779.0,
