m/z,intensity,ions_base_sc
161.03781,2340.8,
166.12244,15825.6,
173.40117,46094.4,
175.11859,11890.4,
178.06412,8057.9,
184.13272,2992.9,
185.1646,6032.0,
191.0484,13197.5,
226.15553,3128.9,
227.04866,3940.7,
230.09546,4374.8,
230.14928,3409.2,
234.09004,3823.0,
237.13451,3724.3,
244.16499,12446.7,
258.09091,4185.2,
258.1438,2898.9,
260.56879,2522.7,
262.08545,23374.6,
270.14505,7997.3,
274.12152,5252.2,
289.13306,3588.2,
289.16196,8381.3,
299.15967,4687.7,
307.14331,18306.3,
308.94098,2564.5,
312.19147,2939.9,
321.06836,12573.8,
321.17563,3883.3,
326.20581,7789.2,
341.14636,4911.5,
361.15359,12570.0,
373.18939,4915.6,
389.18054,4750.0,
391.19263,5746.1,
402.24561,20986.9,
420.22668,6054.2,
422.11533,3032.1,
426.23544,3840.1,
431.23523,3865.0,
438.24054,2884.0,
463.37881,3338.7,
469.12396,3236.1,
472.27786,3763.3,
515.32959,10563.5,Ay4+[N]
516.33154,3201.8,
546.26196,3141.1,
549.27002,6013.3,
550.27179,5063.5,
564.35138,4884.4,
603.2074,5084.1,
604.20984,4197.0,
613.30627,2978.0,
617.28827,45935.3,By5+[N]
618.29041,9214.5,
624.77002,15290.1,By9++[sz];By0++[sz]
625.27106,9579.6,
628.41473,9661.4,
632.25085,5699.5,Bb4+[sz]
633.24976,4232.8,
650.26453,3010.6,
675.30267,6804.3,
677.25946,3864.5,
677.43481,3899.2,
686.38177,3445.9,
689.34924,4297.1,
715.4455,34438.0,Ay6+[N]
716.44769,8891.3,
721.31689,7175.0,
722.32129,4879.4,
745.89056,4355.4,
794.37976,3165.8,
796.37036,3552.8,
805.37115,3408.6,
828.52899,19089.3,Ay7+[N]
829.53253,4907.7,
834.43475,9127.5,
841.73724,4150.6,
853.90594,3825.5,
862.41425,3272.3,
868.38391,8083.9,
869.38855,8357.6,
890.74072,9427.6,
891.40735,3474.3,
919.41699,3989.9,
923.75854,4105.8,
924.09137,4857.1,
938.4234,5355.2,
941.77594,5282.7,
942.10754,12399.7,
942.43945,22602.6,
942.76855,6753.5,
947.44702,3851.0,
947.77771,71443.9,Ay13+++[pepB]
948.11157,66632.7,
948.44641,60239.8,
948.78137,19006.8,
949.48694,4126.8,
950.43799,4017.7,
958.77832,4033.0,
960.92639,4034.6,
962.4245,3388.2,
964.1123,3864.6,
964.43854,3322.0,
970.47241,3987.3,
971.44592,3308.9,
972.43481,4123.4,
975.08118,3527.9,
975.43439,6195.7,
975.79211,5603.4,
976.12549,7929.4,
976.77972,4178.9,
977.1059,10264.0,
977.44641,12712.3,
977.7749,7948.6,
978.10266,4625.4,
978.45398,5384.7,
978.74719,3228.7,
980.43207,3929.9,
981.46869,8491.7,
982.47345,6195.7,
983.77448,3805.8,
984.1073,5956.9,
984.4715,4197.8,
985.45544,9138.2,
986.45422,5949.7,
988.48065,4077.8,
989.77942,7393.8,
990.1178,12657.4,
990.78296,14236.5,
991.11914,4426.8,
