m/z,intensity,ions_base_sc
157.1335,6260.6,
165.78117,3035.9,
166.06094,6438.6,
166.12254,15173.1,
173.40819,17739.2,
175.11894,4227.2,
178.06419,3180.5,
183.14934,4053.6,
185.12868,3791.9,
185.16493,5352.8,
194.8665,2953.7,
197.68164,3071.7,
199.10738,3235.8,
200.13905,14164.6,
207.12378,5674.1,
213.15959,6076.6,
218.14949,3870.4,
222.12454,3701.9,
226.11832,6403.4,
227.10266,7385.1,
235.1189,48155.1,
236.12257,3821.9,
240.1338,5678.6,
244.16536,9732.3,
248.16005,4729.5,
258.14508,3355.9,
260.19687,9853.7,
286.72522,3198.7,
290.18561,5198.8,
293.11337,4733.4,
306.15613,7428.4,
313.22354,12349.7,
340.16113,6692.7,
341.14536,9309.0,
359.15726,3735.1,
373.28159,8198.1,
383.49701,3502.5,
389.18365,3386.5,
413.27405,4447.0,
424.25543,10276.3,
442.26587,45443.5,Ab4+[N]
443.26797,7492.5,
454.23029,8007.1,
465.27634,4577.0,
466.18585,8673.1,
476.58881,4061.8,
486.77762,3785.9,
496.27682,7198.6,
515.32965,7083.2,
577.33691,5320.5,
587.08527,3755.2,
590.2229,5818.3,
595.30994,5212.0,
596.34021,15824.1,
597.34454,11110.6,
603.27832,3723.3,
605.33154,13941.7,
610.53851,5814.3,
611.29089,6990.7,
621.29059,4846.4,
625.31854,10371.3,
628.41437,4046.0,
629.25012,7721.7,
650.3277,3585.5,
651.30756,4013.6,
653.36017,7494.2,By11++[N]
653.86023,4419.7,
706.89136,4480.3,
707.38916,5069.0,
712.43561,31657.0,By6+[N]
713.4364,14348.9,
715.45013,6733.7,
716.45056,5027.1,
734.37189,25864.9,Ab6+[N]
735.37561,5221.0,
738.40491,8137.4,
743.41101,5554.9,
750.2536,11047.3,
754.33331,5370.2,
767.43958,4104.5,
770.64673,5516.9,
805.40674,17917.3,Ab7+[N]
806.40222,9927.3,
813.72382,13768.6,
814.05615,11475.8,
814.38824,18411.3,
814.72101,4739.8,
817.33411,4402.5,
823.98114,6378.8,
824.40875,5565.4,
824.48376,4513.6,
824.91431,9116.2,
825.41675,6308.7,
827.40973,5159.2,
828.5321,5455.2,
831.68567,4077.6,
838.5014,7971.9,
841.06891,8691.0,
841.39972,12695.0,
841.47931,36378.2,By7+[N]
842.48053,20369.8,
847.0708,9485.2,
847.40405,16466.6,
847.73969,21122.8,
848.07654,6982.5,
860.75671,7285.1,
861.08844,15769.7,
861.42444,12073.5,
861.75909,9339.5,
865.43719,5792.2,
868.75244,4853.0,
871.43256,4258.7,
879.29553,10746.8,
880.30078,5094.2,
888.02673,15659.7,
888.52625,13481.6,
889.03058,5949.0,
889.44702,4735.2,
