m/z,intensity,ions_base_sc
158.09235,7037.1,
164.10046,3406.1,
166.12256,16770.4,
169.13336,10584.2,
173.40138,40707.4,
175.11887,65539.2,
183.11351,4192.2,
185.16492,11765.2,
187.05327,4068.5,
204.08003,50055.5,
228.05048,4280.2,
228.09796,5618.5,
229.12941,20819.0,
232.07518,33813.1,
237.13466,8000.5,
242.14922,4737.6,
242.68921,4592.7,
243.07982,6649.8,
248.16037,7834.0,
258.12381,19833.5,
258.14493,4589.6,
282.1817,4215.5,
301.09644,32206.5,
319.10803,11108.0,
327.14511,23665.8,
328.19809,14762.7,
345.15503,16321.9,
345.22562,6210.4,
361.18295,26914.8,
394.71606,6254.8,
398.21988,7591.0,
401.14923,17835.9,
414.18051,13366.1,
415.23026,25623.5,
416.23044,9091.1,
426.21356,37693.5,
444.22446,14848.8,
444.25995,5284.6,
448.71201,5861.6,
472.78143,5868.2,
480.26691,5545.5,
485.28467,9469.1,
486.77716,7892.7,
487.27478,6602.6,
494.29059,10067.5,
495.78262,6867.6,
497.2496,8873.7,
508.25119,40301.7,Ay4+[N]
509.2543,10111.5,
515.26654,5171.7,
563.79895,5056.0,
573.81232,4819.6,
603.33936,4850.6,
630.81097,11382.6,
631.30902,7120.9,
639.31989,18982.7,Ay10++[sz];Ay0++[sz]
639.81934,16314.1,
640.32813,5599.0,
647.3493,10200.9,
647.70667,12047.9,
653.29846,7172.0,
653.54462,11657.9,
654.33777,11395.5,
659.83228,14052.2,
660.33496,14247.2,
660.83722,7281.0,
671.36176,42276.2,
671.82861,7420.8,
672.34558,51852.2,
680.34058,64530.3,
680.84003,63871.4,
689.37286,4292735.0,
689.84235,20592.9,
690.37482,187507.8,
718.38763,23058.4,Ay5+[sz]
719.39191,8677.7,
736.39832,28026.5,
737.39948,6221.7,
744.31219,5861.4,
760.64288,6742.8,
773.44025,30044.6,
774.44159,12217.8,
775.76007,6160.9,
783.43719,4902.8,
791.45013,26108.3,
809.63446,6507.9,
841.46808,7046.9,
846.4444,20265.4,Ay6+[sz]
847.44348,11468.2,
864.45758,42414.0,
865.46234,22292.6,
871.50793,8670.5,By7+[sz];By0+[sz]
872.51379,6255.5,
889.51129,5697.8,
914.51434,5103.7,
915.01465,8224.0,
923.51752,19671.5,
924.01178,11511.9,
924.52698,5775.9,
946.49518,11299.8,
954.53992,8453.7,
969.56158,35183.3,
970.56494,20062.8,
972.5481,12593.6,
977.54108,17145.6,
978.53162,8385.2,
987.56934,28789.6,
988.57397,11683.2,
990.56641,5813.8,
1046.56433,14672.6,Ay8+[sz]
1047.55859,9330.8,
1054.5957,7539.7,
1059.58643,6884.5,
1128.60437,6458.0,
1135.61438,9597.2,
1146.61536,83082.5,
1147.61731,49442.6,
1217.651,11439.7,
1278.61267,20884.5,
1279.6134,6427.0,
