m/z,intensity,ions_base_sc
157.13359,6046.2,
166.06122,3496.4,
166.12244,44402.5,
167.12617,5493.2,
172.09677,6218.7,
173.40228,20814.8,
175.11861,5660.1,
178.06464,3588.6,
183.14917,3749.4,
185.16475,11456.0,
187.14401,7812.2,
201.08662,4074.4,
207.12396,2604.5,
215.13905,5923.1,
226.11775,5212.4,
232.1107,2912.7,
235.11871,20684.0,
239.10683,3844.0,
243.1342,7406.8,
244.16539,16338.0,
249.30563,2465.9,
258.14481,2566.7,
259.09262,5382.2,
262.1394,12118.3,
265.11856,3146.1,
265.15363,4423.0,
268.1655,4003.2,
282.18112,9379.4,
287.08051,5552.6,
293.11377,5785.1,
312.19147,5296.1,
321.06839,3601.0,
322.17596,3454.7,
340.18658,14049.5,
341.14633,4158.4,
372.17462,3602.9,
392.10706,3565.7,
394.71524,3000.1,
395.26489,38647.2,
396.26791,7338.9,
401.11276,3317.7,
408.71045,3482.4,
409.2077,23568.7,By3+[N]
410.21109,6712.6,
411.22366,9918.7,
424.36829,3458.4,
430.23413,2868.2,
439.21979,6019.6,
441.19766,6226.7,
444.22906,3908.7,
450.2684,4976.2,
474.73657,3751.4,
475.73923,3561.0,
476.23892,2936.7,
483.26791,2979.6,
485.74716,13524.4,
486.24982,13018.3,
494.75214,11128.0,
495.25607,4699.3,
503.24966,5526.2,
508.27609,7469.3,
515.33014,5221.7,
524.30719,19485.2,
525.3103,4373.1,
528.2926,3830.4,
542.28973,7466.9,
599.37744,3396.4,
609.32495,4170.0,
614.27643,20724.6,Ab10++[sc];By10++[N]
614.77869,7350.0,
615.27625,6233.9,
619.26685,5568.6,
619.77264,5515.3,
628.41522,3317.8,
632.28955,4848.7,
653.79736,13289.6,
654.29773,7812.9,
654.80414,3985.4,
662.8028,143996.7,By11++[N]
663.30432,101885.8,
663.80524,45924.2,
664.3067,9220.4,
665.95477,4096.5,
666.62604,4093.4,
672.26563,8289.1,
673.26483,3923.5,
677.32007,3587.9,
687.37146,12176.4,
688.37183,4062.2,
696.35565,8903.5,By6+[N]
697.3576,3528.8,
703.33002,4253.3,
703.82233,5851.0,
704.32697,5908.5,
707.32666,3034.7,
715.44482,9743.9,
719.63531,5815.0,
719.96027,3191.5,
720.31201,9021.1,Ay12++[N];By12++[N]
720.8172,3919.6,
721.31879,3249.9,
756.65118,3087.0,
765.68311,2603.1,
769.31622,4675.8,
774.36279,3941.8,
777.82959,13844.1,Ay13++[N]
778.3266,5344.9,
778.83691,3453.8,
798.40442,4418.0,
799.6521,4813.1,
799.99677,3618.0,
805.66656,2944.2,
815.04926,3492.9,
816.41296,21776.8,
816.82538,3210.3,
817.41388,10516.3,
818.41925,3802.9,
832.29926,15805.4,
833.29749,6760.6,
837.35638,3589.9,
841.40735,4351.9,
842.22333,3372.8,
843.34912,3120.7,
843.90997,7118.7,
844.40607,7587.5,
847.41187,5013.9,
847.742,7511.3,
848.07104,7759.2,
848.40387,5792.4,
851.40234,3741.2,
859.12158,6206.8,
859.42468,7336.8,
868.6524,3768.1,
869.16626,7076.8,
873.09088,3374.1,
873.77313,3330.2,
874.44727,4274.4,
874.82629,4205.4,
874.92059,4088.5,
875.41632,13885.2,
875.66364,9060.4,
875.914,4264.5,
876.16217,5278.0,
876.71191,5311.6,
878.97675,4881.1,
879.36218,4076.2,
879.45923,5296.7,
879.94116,5528.6,
880.44641,13702.9,
882.89655,12135.2,Ay14++[sz]
883.40002,11163.7,
883.90363,8435.8,
887.4502,21965.5,
888.45245,8563.5,
893.28772,3664.3,
898.39093,3930.6,
899.18091,4002.2,
899.44775,4152.1,
900.39166,6210.5,
900.72137,4012.3,
901.38403,4648.2,
916.40045,3982.1,
918.41779,17027.8,
918.91803,12641.8,
919.41797,8688.7,Ay15++[sc];Ay0++[sc]
919.91943,6009.2,
933.45917,4852.6,
944.06824,5110.1,
944.46936,3626.0,
948.46863,5647.0,
949.46844,7357.9,
959.12445,3942.1,
960.71417,3297.3,
961.33948,11158.2,
962.34485,5051.5,
970.48755,33677.1,
970.99738,3378.1,
971.48969,19643.0,
972.48999,5839.1,
976.47589,3913.8,
976.81201,8440.8,
980.44061,3771.6,
986.4649,3636.6,
988.49805,14853.7,
989.50165,7894.6,
992.44739,4682.8,
997.76166,6982.2,
998.0882,8200.0,
998.42938,23689.2,
998.75958,4477.9,
998.93103,12637.5,
999.43439,12456.1,
999.93073,5384.9,
1001.46667,4384.7,
1002.14349,6781.5,
1002.47656,3985.4,
1002.81714,4745.1,
1006.2395,4264.2,
1014.48993,8915.0,
1015.15448,8373.2,
1015.49237,7601.5,
1019.45044,17066.3,By8+[N]
1020.45947,8526.2,
1021.45087,4713.1,
1034.76172,5611.7,
1036.90442,4838.5,
1038.16467,23477.7,
1038.49915,27866.4,
1038.83276,27191.0,
1039.16968,18317.8,
1039.4978,9455.0,
1041.43469,5014.6,
1041.77466,5281.1,
1064.48755,3957.6,
1071.521,20515.6,
1071.85669,15614.2,
1072.18884,16277.2,
1072.51636,10304.8,
1075.46704,4742.3,
1078.44897,13909.7,
1078.94946,16874.9,
1079.44653,10090.4,
1079.94727,6438.4,
1083.56714,7207.2,
1084.57385,4799.1,
1084.83838,4379.6,
1090.37402,7278.3,
1090.4884,30014.3,By9+[N]
1091.49341,17415.8,
1101.51819,7656.4,
1101.85767,4253.4,
1102.19189,9464.6,
1102.52991,5506.6,
1105.51892,4126.3,
1105.86902,5796.7,
1106.19788,4137.9,
1119.19067,3974.9,
1120.45923,5080.7,
1120.96313,4481.2,
1124.86462,14621.5,
1125.53296,8174.7,
1133.53699,4846.8,
1133.96497,7824.4,
1134.47144,7689.5,
1134.96204,7616.7,
