m/z,intensity,ions_base_sc
162.92577,10975.9,
163.05217,10454.9,
166.12263,142662.0,
170.91847,12356.1,
170.95905,13356.8,
173.4048,202045.4,
175.11903,68967.0,
184.13336,15753.9,
185.12807,14880.3,
185.16573,21558.9,
196.20442,14250.6,
199.10764,19986.9,
203.13914,24824.1,
212.10368,14712.4,
226.1196,16576.1,
227.10292,27026.2,
235.11893,36007.6,
239.1393,14988.5,
249.15967,16611.0,
274.18753,76330.6,
276.13422,12177.2,
282.18134,20644.9,
308.19748,20493.3,
312.1911,19633.6,
315.71191,14983.7,
322.17538,20692.9,
340.18661,76660.5,
341.14575,54238.1,
342.12833,14596.6,
348.15353,12752.8,
354.56784,12809.1,
387.27191,78927.4,By3+[N]
388.27545,18201.1,
391.23257,16328.7,
395.2659,72911.5,
396.26791,28171.8,
413.27545,44606.8,
426.23541,15761.6,
429.71841,13078.4,
437.2027,17712.9,
454.2305,30404.2,
468.23215,37283.9,
470.48209,12968.4,
500.35651,48277.9,
524.30817,32805.0,
525.31482,17222.8,
554.2832,15849.2,
571.39197,29411.8,By5+[N]
572.40112,22069.4,
574.86877,13357.3,
581.27808,39889.4,
582.28088,21531.6,
590.8288,29044.1,
632.10956,14926.1,
637.82043,58430.1,
638.3205,60169.4,
638.81415,22368.2,
685.43573,82790.9,By6+[N]
686.44012,36226.8,
694.36365,41588.2,
694.86407,27336.9,
701.35132,35427.4,
702.36066,17198.7,
717.31909,35363.6,
775.8949,22543.0,
776.39606,20600.5,
800.35883,15982.9,
813.4953,74545.8,By7+[N]
814.05573,29092.1,
814.49536,40632.7,
816.41229,28852.6,
817.42035,23156.4,
830.40631,21522.1,
834.44073,15225.8,
841.40118,23463.2,
841.7373,35273.6,
854.474,15295.5,
864.41681,29716.3,
865.42059,17225.0,
887.45026,24858.5,
892.94635,21668.8,
893.43909,20924.4,
893.94727,13976.4,
935.45233,86125.1,
936.45618,69123.3,
937.4668,24326.0,
956.52429,36027.6,
957.52374,19139.7,
960.56525,64960.7,By8+[N]
961.46619,15509.6,
961.57037,33356.8,
963.14691,18791.2,
973.47559,17133.3,
977.46722,17244.4,
978.45886,17150.8,
979.48761,17244.9,
990.50153,15324.5,
999.9259,15308.5,
1017.58362,249764.0,By9+[N]
1018.586,174936.6,
1019.59174,40452.8,
1020.59161,20348.3,
1037.15515,19465.2,
1045.95239,17529.0,
1048.52271,21632.6,
1054.96204,63779.3,
1055.44958,24078.8,
1055.96423,21531.4,
1058.48914,18912.6,
1064.51221,20695.7,
1065.5155,30417.8,
1083.57837,19751.0,
1084.25452,20210.6,
1087.04431,17113.6,
1090.54602,23263.0,
1103.55859,17311.5,
1112.547,20708.7,
1115.04407,17546.0,
1120.55518,15241.6,
1121.52698,49996.6,
1122.52478,30129.9,
1123.54053,23163.8,
1126.56226,15173.4,
1151.55408,20598.8,
1160.55408,29922.0,
1161.54468,18254.4,
1162.55005,19264.7,
1168.56189,28615.2,
1169.29065,24957.4,
1172.53491,24989.2,
1173.54553,26368.2,
1180.64697,115829.1,By10+[N]
1181.64648,109269.2,
1182.65442,23719.1,
1188.24158,25141.0,
1188.58765,36700.1,
1189.57947,23525.1,
1197.06323,20198.1,
1197.31604,25846.8,
1201.57361,27967.3,
1202.08472,22299.3,
1204.57019,24339.3,
1208.84741,23302.0,
1216.08618,18790.6,
1217.62048,19967.6,
1221.59192,20927.3,
1225.59595,27288.2,
1227.61829,18113.9,
1230.62158,24008.3,
1232.61096,19929.2,
1232.76758,23853.7,
1233.18677,41825.0,
1233.58899,23422.6,
1234.61377,38884.3,
1236.38208,30541.3,
1236.58594,35817.9,
1237.61096,16891.8,
1238.56848,33485.8,
1243.27966,22355.2,
1243.77563,16663.1,
1246.59473,26636.7,
1247.60718,18075.3,
1251.6001,21780.0,
1254.60864,17569.4,
1255.60193,27229.5,
1255.9585,21767.6,
1257.60693,41994.7,
1258.5885,42425.5,
1259.64319,16896.3,
1260.46252,28516.9,
1260.61926,24687.2,
1261.11401,35914.7,
1261.60095,45353.9,
1262.099,23257.6,
1262.59863,34611.4,
1263.12817,25212.9,
1264.60706,19353.7,
1265.60693,48569.2,
1265.99744,18092.0,
1266.26709,16912.7,
1266.6073,33435.7,
1267.63855,22764.6,
1269.59021,17774.2,
1270.23096,32090.2,
1270.42126,27504.8,
1270.61279,40696.6,
1270.79968,40551.3,
1271.11719,17494.8,
1271.29602,28424.5,
1271.44922,32801.0,
1271.61853,51027.7,
1272.10913,19715.7,
1272.62036,40835.9,
1272.8385,28035.2,
1273.2749,17598.9,
1273.43286,66147.1,
1273.61707,51878.3,
1273.79797,132619.4,
1273.99194,37254.5,
1274.27466,85374.0,
1274.45142,48867.6,
1274.62622,79992.3,
1274.78137,28707.4,
1275.30969,27479.2,
1275.61426,19968.6,
1276.151,47931.5,
1276.62964,77919.2,
1276.80334,60194.3,
1277.11816,139143.8,
1277.28308,18833.7,
1277.46741,20606.3,
1277.62378,72196.7,
1277.84387,66939.0,
1279.95215,20973.1,
1280.61719,27635.6,
1281.32056,18431.5,
1281.62195,17836.6,
1285.96045,33748.8,
1290.64453,22815.9,
1292.6134,50229.5,
1296.60962,18784.5,
1298.93152,19960.3,
1299.15466,25122.9,
1300.60986,25768.7,
1301.62927,18137.0,
1303.64392,19984.2,
1306.14612,22401.5,
1306.63757,17808.5,
1307.65613,21462.1,
1308.22571,36450.3,
1308.62036,34623.4,
1309.68201,38538.1,By11+[N]
1310.68054,45512.2,
1311.83289,26828.8,
1312.01868,33836.0,
1312.23303,19925.8,
1319.79114,41936.3,
1323.17212,22847.9,
1323.89697,19704.4,
1325.46155,20427.7,
1326.29871,26813.9,
1328.31506,19076.0,
1329.02576,20342.0,
1329.64221,26920.5,
1330.64648,29623.2,
1332.91895,20073.9,
1334.43274,21251.5,
1334.64722,44205.7,
1335.75476,25959.9,
1337.3219,15694.9,
1340.65588,23321.5,
1344.37415,31747.5,
1344.698,21711.7,
1345.2146,17656.8,
1349.67944,47312.8,
1350.67712,22979.4,
1351.66699,33914.9,
1352.34204,19184.9,
1354.8479,30826.7,
1357.02185,35433.8,
1357.32397,25187.3,
1357.66174,21584.6,
1358.64539,25684.8,
1362.66235,37086.8,
1362.92126,20316.3,
1363.68396,25261.2,
1364.31885,21208.5,
1366.70947,179285.8,By12+[N]
1367.70801,157190.3,
1368.703,67444.8,
1370.65845,26511.0,
1382.66992,34115.6,
1383.18811,37466.3,
