m/z,intensity,ions_base_sc
167.38985,2526.6,
170.48073,2309.9,
173.40718,10947.0,
175.11859,3933.2,
175.73535,2374.2,
177.15031,2284.1,
179.42284,2217.4,
179.56467,2117.1,
184.00958,2227.1,
222.81398,2577.1,
222.97047,2424.1,
223.8457,2235.3,
225.37637,2538.0,
244.95897,2409.8,
249.09766,4233.9,
251.1496,5587.6,
267.1084,15375.2,
268.11084,2938.5,
274.12134,10495.8,
276.15433,4932.5,
282.18048,6676.4,
285.11862,4702.4,
347.38507,2803.5,
350.21887,4318.0,
366.18921,2723.0,
373.18933,27845.2,Bb3+[N]
374.19131,3674.2,
377.1908,3233.6,
380.19183,6682.4,
384.21063,2637.6,
395.20212,6637.0,
413.21326,67325.6,By3+[sc]
414.21631,12594.4,
458.2764,2632.4,
486.2728,5152.1,
496.29938,7442.2,
526.2973,28819.8,By4+[sc]
527.29968,6752.6,
578.30872,4249.6,
581.23438,2854.4,
595.33777,27670.7,
596.34045,7677.6,
623.33252,40937.5,Bb5+[N]
624.33484,16733.5,
625.3656,8779.6,
626.36841,3890.5,
724.37964,13357.0,
744.15613,3067.5,
752.37476,67509.1,Bb6+[sc]
752.44861,2571.9,
753.37738,32772.2,
754.37634,7292.9,
770.38727,14215.2,
771.38934,6534.8,
785.39569,5961.7,
807.46991,7335.2,
808.47083,4282.6,
880.46796,15729.4,
881.47357,8984.5,
887.43738,3159.8,
893.44,4302.9,
898.48059,855398.4,By7+[sc];By0+[sc]
899.48334,459820.2,
900.48401,135919.6,
901.48407,15058.2,
964.47119,8753.1,Ab8+[sz]
965.48224,4414.3,
1042.54407,2940.0,
1076.61438,3143.2,
1078.44995,3942.9,
1078.57629,3374.5,
1086.95789,11139.5,
1087.45862,16174.7,
1087.57446,3906.7,
1087.95593,11136.4,
1088.5968,3760.8,
1101.53198,12738.6,Ab9+[sz]
1102.5354,8546.9,
1103.53467,4507.5,
1119.54358,7865.5,
1160.61548,43198.9,Ay9+[sz]
1161.62073,26341.7,
1162.6228,6319.5,
1215.61169,9558.3,
1216.62207,3836.5,
1217.63,3167.6,
1231.61621,5547.9,
1232.61755,3385.1,
1242.6123,2895.6,
1257.63196,16229.4,
1258.61926,33327.2,
1259.62085,24141.8,
1260.62244,6035.7,
1275.64172,1008702.5,Ay10+[sz];Ay0+[sz]
1276.64465,698217.5,
1277.64734,239366.6,
1278.64966,21142.0,
1962.95764,3786.4,
