m/z,intensity,ions_base_sc
157.13342,3925.1,
159.09132,3352.3,
166.12273,20030.9,
169.13383,6242.7,
173.12857,3827.6,
173.408,19210.1,
175.11917,3521.0,
177.28239,2600.0,
183.14943,2740.9,
185.09236,7709.7,
185.16487,10778.3,
187.14449,3195.7,
197.16493,5950.1,
201.12242,3043.7,
204.13431,10441.0,
212.10333,8123.5,
213.08707,19071.5,
213.15984,5617.7,
216.09799,3721.0,
225.15892,2758.5,
242.18649,20904.3,Ab2+[N]
243.19014,4930.3,
244.09218,2783.4,
245.07703,3660.6,
245.29878,2601.5,
248.16074,3241.8,
273.14752,2673.3,
274.12219,3692.2,
276.06458,5267.5,
284.19662,5332.3,
294.18115,3958.1,
295.14069,6457.6,
304.4993,2671.1,
312.19211,8795.4,
313.14975,3845.2,
314.15598,3331.9,
317.12909,3774.5,
322.17566,3164.0,
329.28253,2437.8,
360.7067,4590.8,
374.70178,3886.9,
375.20526,4626.1,
383.12161,3044.1,
383.70868,7682.7,Ab7++[N]
384.20935,3948.5,
390.21405,13736.5,By3+[N]
391.21732,3742.3,
395.72516,3073.9,
405.10895,6818.7,
408.22418,3856.9,
417.7413,8207.0,
418.24301,3592.8,
424.18387,6958.1,
426.2518,6981.1,
432.25726,10270.8,
440.24951,9094.6,
440.71414,3045.1,
453.2561,3134.1,
454.2655,5618.6,
485.28378,3278.0,
493.20755,3513.6,
505.81705,2980.8,
507.22183,5952.9,
508.2598,2826.0,
508.31296,3537.0,
525.23315,8152.4,
537.28162,7602.8,By4+[N]
538.28729,5158.1,
553.33386,6054.2,
555.29413,4352.9,
612.01385,4364.4,
612.34613,5776.2,
618.33832,4527.1,
620.30005,5691.5,
624.30133,6005.1,
629.9707,4307.5,Ay5+++[pepB]
630.30493,3587.4,
630.63745,3882.7,
633.30365,2984.8,
638.31342,7375.0,
639.31372,3521.6,
659.85999,3397.7,
665.36676,12023.7,Ab6+[N];By5+[N]
666.37207,8458.5,
668.8689,7013.2,
669.36847,8504.5,
670.37408,11236.0,
670.87427,4739.0,
674.31732,6574.1,
678.37903,5924.8,
681.31903,6018.3,
682.32056,3837.4,
683.3808,8954.8,
683.8822,3641.8,
684.39252,3953.4,
687.38031,4418.5,
689.37189,3684.7,
692.38922,10499.9,
692.71619,4927.8,
692.88367,7583.8,
693.04803,5664.8,
693.39386,11051.6,
693.60394,7783.3,
714.37897,3097.5,
733.03101,4316.2,
742.39844,10406.7,
742.90302,7221.8,
743.40509,4823.7,
748.39764,12637.2,
749.39691,6174.6,
760.03723,9503.7,
765.70807,11571.3,
766.04358,15449.7,
766.40491,29465.1,Ab7+[N]
766.71252,10240.2,
767.04266,7975.6,
767.4126,12485.9,
771.71149,11187.1,Ay9+++[pepB]
772.04523,19634.6,
772.38098,12941.6,
772.71033,8558.4,
789.36859,3215.6,
789.46246,4992.4,
797.91724,5165.0,
798.4165,7393.2,
798.92358,4364.5,
804.38995,4006.3,
806.92072,9064.5,Ay3++[pepB]
807.42432,14738.5,
814.41241,4134.1,
814.91327,4540.1,
828.37268,3757.6,
830.47308,4577.6,
833.47803,29124.8,
836.73523,5871.6,
837.06952,10439.5,
842.74121,4968.6,
843.07379,6945.1,
843.38202,3560.2,
855.42651,5842.8,
855.93134,11046.1,
856.42908,5750.0,
864.43396,22696.9,Ay4++[pepB]
864.93872,24717.5,
865.43817,18208.4,
865.93646,7257.7,
866.43317,5106.5,
879.48846,9445.9,Ab8+[N]
880.00885,6707.5,
880.49908,9351.5,
894.42963,5542.0,
894.92432,6304.9,
895.42542,7411.7,
900.51697,3780.2,
922.51392,12160.4,By7+[sc]
923.52295,6627.8,
926.9342,3611.9,
932.41992,4457.9,
935.4458,24253.9,
935.94507,21056.3,
936.44501,23394.9,
936.94196,8776.2,
937.44501,6731.0,
944.45123,51148.4,Ay5++[pepB]
944.95178,69585.9,
945.45361,49512.8,
945.9549,19567.5,
946.45831,5088.7,
946.56268,5858.0,
960.02124,5029.0,
960.52454,9443.0,
961.02692,5572.2,
962.50903,4258.6,
985.59607,5615.2,
987.56757,5246.6,
1000.99286,5663.6,Ay6++[pepB]
1001.49219,9938.1,
1001.99432,10621.6,
1002.50098,4601.4,
1037.54468,8378.5,By8+[sc]
1038.54712,3738.8,
1039.53674,4053.5,
1043.01135,4177.6,
1043.51343,5154.5,
1052.01721,6691.5,
1052.51453,6084.2,
1057.59546,4738.7,
1074.62012,14611.0,
1100.52698,3533.5,
1108.56738,15706.3,By9+[sc];By0+[sc]
1109.03259,4864.9,
1109.57483,8963.1,
1110.57922,7030.6,
1148.05994,4984.3,
1148.55981,5769.4,
1149.06116,7110.4,
1149.56018,5363.2,
1157.06567,8362.5,Ay9++[pepB]
1157.56335,10303.7,
1158.07239,9190.4,
1158.56458,5602.3,
1336.72083,3882.1,
