m/z,intensity,ions_base_sc
157.1086,8157.1,
157.13374,28262.2,
158.09256,14150.5,
159.05875,55028.2,
161.0379,28290.8,
166.1227,40581.0,
173.12863,43190.5,
173.40686,41126.3,
175.11905,220020.3,Ay1+[N]
176.12273,13294.1,
183.11314,19889.7,
186.06982,14950.4,
187.05356,111079.1,
188.05731,7980.2,
201.12346,17181.9,
204.0802,910102.4,
205.08337,56371.9,
206.07603,18638.2,
214.06422,10055.2,
215.04875,25356.0,
219.44012,9186.0,
223.15546,19208.5,
227.69948,8638.4,
228.09795,8341.3,
232.07513,517119.5,Ab2+[N]
232.1111,25207.0,
233.07843,32122.0,
234.07054,15808.2,
234.12393,11301.7,
239.11311,12504.3,
240.13461,9656.9,
242.15019,11063.8,
246.12698,69094.7,
251.15048,51062.1,
257.09583,69830.5,
258.14517,21325.8,
259.17603,8402.7,
260.10635,18255.3,
267.10944,32376.6,
269.12424,9612.6,
274.12213,448691.7,
275.08762,8833.8,
275.12537,45582.0,
276.11835,14525.1,
276.15521,11783.1,
281.65793,8241.0,
282.1814,143508.4,
283.18463,19591.5,
284.06998,10329.4,
285.12018,9956.1,
291.11298,13740.7,
301.09674,363974.7,
302.08075,29336.0,
302.10004,42431.1,
304.1619,43286.0,
304.54474,7867.9,
310.17584,8548.5,
311.17154,10148.5,
319.10718,497842.8,Ab3+[N]
320.10995,65279.8,
321.10345,11323.2,
326.1463,23559.6,
329.18256,13306.5,
344.1568,18750.3,
350.2186,35633.8,
360.13275,10390.0,
361.18323,369212.8,Ay3+[N]
362.1861,45901.0,
362.90616,8918.2,
366.15976,10671.9,
369.15897,13388.3,
370.16364,10768.9,
373.19061,357336.3,Bb3+[N]
374.19354,57557.5,
375.18719,11237.7,
377.19431,9138.3,
380.1936,14677.3,
386.18625,58333.6,
387.16922,36713.4,
395.20477,18732.6,
396.17007,9762.9,
404.19617,65190.2,
413.21463,126562.0,By3+[sc]
414.18085,137994.1,
414.21436,16015.5,
415.18484,22118.6,
415.21338,15569.3,
418.95276,8057.4,
423.72635,19037.4,
432.19144,37189.3,
449.21738,13717.5,
450.21887,8554.4,
450.27002,10476.2,
458.27927,30576.4,
474.19827,9950.6,
479.25909,16251.0,
480.26904,39000.7,Ay7++[sz]
480.76996,13571.8,
486.27481,58006.8,Bb4+[N]
487.27832,12777.6,
491.22519,21536.9,
508.2515,571877.6,Ay4+[N]
509.25467,105580.3,
510.2518,43723.8,
514.78015,29779.1,
515.28101,15981.3,
523.78546,112331.7,Ay8++[sz]
524.28754,46757.5,
524.78931,10054.6,
526.29852,68418.0,By4+[sc]
527.30243,18780.9,
528.94598,9035.5,
532.2998,13872.0,
538.24188,14221.3,
539.31915,10638.3,
